tau1,tau2,tau3,tau4,p1,p2,p3,p4,g1,g2,g3,g4,stabf
3.494758552,0.594167069,7.998111384,3.398618748,2.008362019,-0.67371717,-0.798632421,-0.536012428,0.97915248,0.249605804,0.094539578,0.193952597,stable
4.717560375,1.808195249,6.768504452,8.369855763,3.833366807,-1.157588866,-1.985314476,-0.690463465,0.377753369,0.981046268,0.607175753,0.789725697,unstable
5.9288669,8.963330752,6.399575919,5.009747139,3.584101242,-1.397673788,-1.041132468,-1.145294986,0.317626914,0.214438919,0.446920231,0.855535735,unstable
3.714684005,4.409344715,6.937730283,8.962615333,2.839255986,-1.065126126,-0.748900295,-1.025229564,0.953701536,0.306069318,0.522883351,0.238680939,unstable
6.426473785,3.099343004,4.036451879,2.524564704,4.680929834,-1.998183593,-1.164898964,-1.517847277,0.665720081,0.100718486,0.560968868,0.280350759,unstable
7.665940382,9.669443402,6.666370289,1.722955041,3.862142461,-1.869851591,-0.835944832,-1.156346038,0.515270855,0.391504566,0.097406715,0.942083419,stable
4.126031691,7.359917088,6.739781172,3.563598876,3.960302903,-0.815221267,-1.964705879,-1.180375757,0.158822793,0.414574839,0.98768761,0.439722628,unstable
0.576275965,3.107037539,4.42949065,5.400967432,3.76791537,-1.900881917,-1.212310303,-0.654723149,0.215208732,0.709609415,0.437015092,0.505941775,stable
6.960175536,0.62102868,8.909436027,1.768423133,3.298251641,-1.57534612,-1.090707393,-0.632198128,0.891095452,0.134722591,0.719267342,0.277690078,unstable
8.426674272,6.648564096,6.376837002,3.257728522,4.623025225,-1.540405229,-1.997255689,-1.085364307,0.318272855,0.552588095,0.076437641,0.44787535,unstable
8.908273206,8.024897726,1.865618544,9.977118123,4.454109711,-1.66432449,-1.455857076,-1.333928145,0.746676585,0.466904719,0.668236043,0.13021684,unstable
4.108789153,2.795036931,9.91206881,5.341921374,3.187484196,-0.702221396,-1.496340757,-0.988922043,0.135532712,0.171588219,0.798974415,0.509453625,unstable
6.477755382,6.935828818,0.624801015,8.919527519,2.745278131,-0.664899058,-0.886479599,-1.193899474,0.231237035,0.245379218,0.647169612,0.134453017,stable
8.371381032,7.894288532,2.341110041,2.566712706,4.313549027,-1.459353936,-1.704253545,-1.149941546,0.296544445,0.274079846,0.86616093,0.677044176,stable
1.581830253,1.548785656,3.089070946,7.753526808,4.365360279,-1.746688176,-1.498296912,-1.120375192,0.674674679,0.55920272,0.090529773,0.758325926,stable
8.212392559,1.305633873,1.87337731,8.828127631,4.761719106,-1.050937554,-1.789698018,-1.921083534,0.608348053,0.223896614,0.170326318,0.949853574,unstable
1.339260981,1.745246782,1.887484064,9.048383157,3.763556604,-1.165547029,-1.897813768,-0.700195807,0.660253835,0.33167405,0.440953432,0.317827414,stable
5.03895364,2.854975445,2.351099396,6.76040415,3.825648378,-1.047535373,-1.17770095,-1.600412055,0.511727674,0.535568085,0.271664167,0.496352576,unstable
4.132651168,6.186941227,0.905770424,7.94564424,3.838609707,-0.865192108,-1.107227952,-1.866189647,0.987970417,0.909761546,0.384792682,0.182152964,unstable
3.796229139,8.581191157,7.524399124,4.862409971,4.512372577,-0.727328654,-1.788868151,-1.996175773,0.682021812,0.294328542,0.923517027,0.741447656,unstable
5.078029742,2.779323748,8.489806691,7.655598541,3.525319481,-0.886034413,-1.758163037,-0.881122031,0.060014283,0.777438653,0.604584741,0.230576647,stable
6.460312207,1.792377032,3.313947374,6.537943723,3.296679209,-0.543895866,-0.922816077,-1.829967266,0.541468454,0.5538312,0.420658745,0.807087138,unstable
1.693517862,2.756387899,0.514915162,1.693740567,4.154221094,-0.574073083,-1.966855955,-1.613292057,0.843691476,0.416213618,0.083883919,0.121503281,stable
7.34120037,1.608159725,2.737198217,6.120854839,4.61441977,-1.712003556,-1.974505263,-0.927910951,0.786817044,0.129584726,0.455428053,0.253969353,unstable
4.436623594,1.615251482,2.152844615,8.19449983,3.178887647,-0.855811379,-0.893082255,-1.429994013,0.578534429,0.81659133,0.536931672,0.590988871,stable
7.41760715,1.914972604,3.651871721,3.913039944,2.409715402,-0.535529029,-1.099864528,-0.774321845,0.084903707,0.584291763,0.072523912,0.588513487,stable
7.467880418,7.451107817,5.098258272,9.092803054,4.497604694,-1.849920521,-0.665773452,-1.981910721,0.373739481,0.699264338,0.344614613,0.154529865,unstable
1.363232707,7.725831194,5.63892194,6.788166029,2.165284383,-0.691410609,-0.898596125,-0.575277648,0.144029858,0.616167429,0.263555732,0.38543335,unstable
5.707886473,4.435442365,8.305675809,1.08167373,3.201789042,-1.623080763,-0.803970328,-0.774737951,0.124566544,0.384664696,0.503301715,0.125976661,stable
9.183550514,8.372484493,7.454089339,7.229616523,4.021817286,-1.305641055,-1.649397901,-1.06677833,0.834754438,0.53698474,0.258894378,0.488274035,unstable
3.945185738,6.388432815,8.648661273,8.822296605,3.772972901,-1.852896421,-1.168207807,-0.751868672,0.754360004,0.729796234,0.927822709,0.181051247,unstable
5.755112946,6.655993103,9.997427645,5.856219136,3.015190973,-0.501709442,-1.527321303,-0.986160227,0.960148601,0.844942413,0.849999457,0.176630389,unstable
5.192812275,9.050732858,1.250548445,9.727640108,3.714498418,-0.929544754,-1.931241254,-0.85371241,0.998163199,0.80557833,0.608675437,0.270518945,unstable
4.387011593,5.90326673,7.032645624,5.392079536,4.738216199,-1.265674351,-1.938019815,-1.534522032,0.998341126,0.891278468,0.550963723,0.677633205,unstable
4.119058233,1.949649473,5.074570057,3.612855717,4.017507712,-1.431020297,-1.560031754,-1.026455661,0.83181308,0.95282859,0.398903146,0.190401371,unstable
7.288244639,0.876524754,2.871200175,9.644440588,4.458290105,-1.302603241,-1.835448278,-1.320238586,0.759762562,0.254957498,0.621200208,0.315045495,unstable
0.5540477,2.839494725,2.760043963,5.972969751,3.595748314,-0.726654345,-1.271200606,-1.597893363,0.201635512,0.492437754,0.25602288,0.607915796,stable
5.500918865,5.734015907,0.902232419,4.560989667,3.505827801,-1.083743787,-0.588461638,-1.833622377,0.0796729,0.19407624,0.258937203,0.172084437,stable
8.05257527,4.62797248,2.825105202,0.944753546,4.114463446,-0.795691329,-1.488177784,-1.830594333,0.934856978,0.866189717,0.696420499,0.33856331,unstable
3.764818536,3.754956227,3.678649018,5.193475904,3.04687451,-0.709419228,-1.353886621,-0.983568662,0.18349003,0.711359753,0.759870502,0.705810958,unstable
8.408968175,8.494986377,3.44878808,5.742419024,3.793196403,-1.674398183,-0.81086815,-1.30793007,0.925321733,0.973465862,0.154056815,0.603079747,unstable
2.783835954,4.040164019,3.796452754,0.884025325,2.966738286,-0.635275665,-1.494669119,-0.836793501,0.408552102,0.30475013,0.252065888,0.869513506,stable
5.806376314,2.969341823,2.873816177,5.080283368,4.455208823,-1.407880354,-1.707970053,-1.339358416,0.08685842,0.23745658,0.826670008,0.104430788,stable
6.470057011,5.907646798,8.743480703,1.234555469,4.016797695,-1.409097211,-1.444524434,-1.16317605,0.464371728,0.379435616,0.974916269,0.439465345,unstable
1.848395159,6.391817425,7.948540836,6.186511005,3.665625522,-1.414144546,-1.310454688,-0.941026288,0.440369578,0.731984366,0.191629308,0.306504708,unstable
4.849780529,8.470232842,7.713165218,9.176929798,3.520449092,-0.895349507,-1.889275848,-0.735823737,0.840912378,0.712329496,0.837823276,0.605488275,unstable
5.382649017,9.234302246,1.83131625,7.589335392,4.866662637,-1.777738518,-1.203885558,-1.885038561,0.537578657,0.912009694,0.243003337,0.089857619,unstable
6.308387341,6.480536423,8.967332917,0.546782005,3.655075494,-0.599458915,-1.750637425,-1.304979153,0.328625549,0.488981552,0.68422715,0.159849948,unstable
2.972285908,2.57923338,0.926517056,8.83368915,3.353253437,-1.604792634,-1.198810599,-0.549650204,0.996005035,0.959735428,0.211076554,0.98352133,unstable
8.782460964,1.492374812,6.668932804,1.297361309,2.909882664,-0.511365574,-0.597655817,-1.800861274,0.850676985,0.844737372,0.523713485,0.781114035,stable
9.311660883,9.440813304,3.732586342,2.41759656,3.420592433,-1.875364509,-0.83135878,-0.713869144,0.986566012,0.132389886,0.070690996,0.909157527,unstable
4.632679215,2.465577194,9.442278388,1.215364041,3.256831439,-0.969307572,-1.753723148,-0.53380072,0.986356266,0.338900413,0.924311436,0.508583018,unstable
4.673870231,4.181737907,8.816072934,6.489156861,4.351266577,-1.404625753,-1.534253432,-1.412387392,0.443390979,0.800118657,0.718643848,0.205605394,unstable
4.313229453,8.800664852,8.423379513,3.042440016,3.891847262,-1.130950177,-1.337419875,-1.42347721,0.377237232,0.738711055,0.780026302,0.730375175,unstable
7.498401719,6.697602581,8.798626238,2.126236009,3.134584756,-1.58190628,-0.589385911,-0.963292565,0.26082633,0.89900286,0.964752312,0.600598253,unstable
2.990040558,5.595153036,5.811469482,6.562974493,2.120401072,-1.055012496,-0.505847467,-0.559541109,0.23105641,0.139181491,0.161090529,0.658561473,stable
1.731326682,9.108828048,5.159899737,4.474762082,3.504325474,-1.730062535,-0.834045703,-0.940217235,0.177749346,0.520174988,0.791095123,0.629821182,unstable
5.941220807,8.583868256,4.18194362,5.909345514,3.09802867,-0.725495238,-0.710318968,-1.662214464,0.249287087,0.435500836,0.748441528,0.415101358,unstable
6.829390641,2.101173662,8.006123805,2.876523377,5.427325157,-1.905805499,-1.969465945,-1.552053713,0.955159038,0.658968364,0.569880029,0.058899527,unstable
7.9769293,6.76526258,4.026129916,3.736067261,4.182006801,-1.825832524,-1.677381241,-0.678793036,0.153302257,0.295857816,0.300142308,0.474270078,stable
1.818774139,6.206025101,5.078847379,2.569806466,4.318722857,-1.597234678,-1.513234706,-1.208253474,0.103527998,0.955156398,0.330240959,0.902022847,unstable
7.55999897,9.754460255,2.840419039,5.799500004,2.943912183,-0.906404618,-0.802311764,-1.235195801,0.725937664,0.556602532,0.202315485,0.123770703,unstable
7.87796188,0.608634819,0.927578819,5.922576826,3.985374016,-1.441956548,-1.49688984,-1.046527628,0.482664053,0.601044738,0.84740382,0.238182449,stable
7.540065461,3.24063052,7.911194112,2.290035363,3.201446773,-0.785604271,-0.565017376,-1.850825126,0.700756086,0.098378132,0.335343098,0.981956595,unstable
2.428027347,7.414769842,5.133368929,2.6410698,2.042968589,-0.589436241,-0.838646646,-0.614885702,0.605805861,0.321070062,0.708799348,0.160244762,stable
4.981544354,7.474813949,1.064937154,5.979208603,3.794368548,-1.208830189,-0.699793029,-1.88574533,0.75464189,0.775182867,0.557502011,0.616700065,unstable
4.503726521,4.326473049,8.221549576,2.262701942,5.16729727,-1.87997525,-1.410019184,-1.877302835,0.413510384,0.27045471,0.227312274,0.162248701,stable
3.801519309,8.393467748,1.733153925,9.325463782,4.006908237,-1.301155061,-1.586181512,-1.119571664,0.605207048,0.134965676,0.862322097,0.751564772,stable
9.610432751,8.282224624,2.576122607,4.541265086,4.189542691,-1.288291615,-1.052185243,-1.849065833,0.456554413,0.218813314,0.444429203,0.218651199,stable
8.808435463,6.266178969,9.094057846,7.972611492,3.947807157,-1.265998099,-1.151316192,-1.530492867,0.743287611,0.683269373,0.645500399,0.592656921,unstable
0.971869819,1.791726297,7.868977775,4.842666353,3.63586429,-0.908888383,-1.953709939,-0.773265967,0.129941948,0.294468833,0.331565734,0.364811665,stable
5.780397236,1.702436986,3.692586385,8.604043615,4.384373859,-1.316737727,-1.157102155,-1.910533976,0.874237994,0.345205477,0.357789167,0.243509176,unstable
9.207158052,0.547247951,9.601736029,7.481928515,2.67314612,-0.616456712,-0.631263794,-1.425425614,0.890417714,0.545468187,0.918938487,0.372402496,unstable
8.07063321,3.749076972,2.64335838,4.71826029,2.604911032,-0.679989624,-0.937925537,-0.986995871,0.9516195,0.505407507,0.203313212,0.656581254,unstable
8.100407286,3.378663591,5.575855568,6.347619178,3.778035555,-0.928075336,-0.861251695,-1.988708524,0.191192632,0.955331269,0.348043864,0.278179177,unstable
7.881130697,6.811870646,1.94475912,4.561703369,3.243942319,-0.847987004,-1.536907755,-0.859047561,0.638100919,0.241376843,0.688602995,0.539180529,unstable
2.622910478,8.557781363,8.758144883,8.515738691,2.978363179,-1.100651685,-1.160599349,-0.717112146,0.053713623,0.580909446,0.60902337,0.376860293,unstable
5.311510697,5.374516528,8.00400174,4.777488933,3.040258581,-0.643635132,-0.93845706,-1.458166389,0.526721599,0.487108019,0.876673433,0.970108517,unstable
5.730579533,6.906588454,8.938321712,9.667121607,3.482493799,-0.876829575,-0.838302662,-1.767361562,0.712964105,0.150275007,0.170614751,0.91823696,unstable
4.949040666,2.051937154,1.397348145,8.894490907,2.525272211,-0.705790262,-0.93212305,-0.887358899,0.120855174,0.331369631,0.287641493,0.792260763,stable
0.841529142,5.222349756,8.855840698,1.355400186,2.604829178,-1.037735853,-1.028191649,-0.538901676,0.551325304,0.996438869,0.710247317,0.976028669,stable
6.930484086,8.946198603,6.427554171,1.158126293,4.076412199,-1.187076313,-1.089452348,-1.799883538,0.384370424,0.351338464,0.363553754,0.161779759,stable
9.890866588,6.038434769,1.866875923,1.252861251,3.255273111,-0.728103531,-1.912656564,-0.614513016,0.611276819,0.665127426,0.440743569,0.161871462,stable
8.835918185,3.004711199,8.08311806,2.938726339,3.995819218,-1.816745091,-1.221974699,-0.957099428,0.460411659,0.149940774,0.718347063,0.260760385,unstable
6.32720536,4.764310047,9.675814825,6.808188262,3.705256551,-0.838593672,-1.451963183,-1.414699697,0.140861037,0.700783098,0.879805071,0.812492639,unstable
1.967079708,3.703613937,5.177663009,6.784808864,4.78784033,-1.11950622,-1.73796078,-1.93037333,0.686014504,0.094401568,0.81157715,0.634168921,unstable
7.143849272,7.986679209,4.969752544,9.260400875,4.725235559,-1.526352682,-1.816449913,-1.382432964,0.416616082,0.065008898,0.787565213,0.835794084,unstable
6.997099062,6.976859586,3.903794324,5.925562105,3.433717595,-1.335771259,-1.23883361,-0.859112727,0.390109257,0.811003263,0.453657678,0.377518045,unstable
6.037016573,8.546951054,4.062177252,7.679685475,2.677451096,-0.503641296,-1.289284815,-0.884524986,0.329081503,0.073432189,0.787100841,0.430894229,unstable
8.727886515,9.494980538,9.66675303,7.001585697,4.583998805,-1.706652778,-1.524710922,-1.352635105,0.257858583,0.863821391,0.598266653,0.501765633,unstable
6.896485402,3.029826907,2.002687839,9.18511157,4.50972716,-1.744120576,-1.710135308,-1.055471276,0.18316157,0.176411443,0.063344956,0.348376664,stable
8.463847753,6.548294722,2.683657669,8.201303143,4.101415368,-1.292145607,-1.170320767,-1.638948993,0.934716593,0.133768371,0.411369631,0.989133011,unstable
0.646098193,3.218848293,0.945440568,6.993526702,3.61803151,-0.911940958,-1.281849973,-1.424240578,0.463276433,0.478823302,0.166962529,0.27948571,stable
3.973268783,5.654819023,3.518408183,1.41750813,2.787482565,-0.605608632,-0.866317962,-1.315555972,0.955755498,0.877887448,0.69086068,0.442502166,unstable
6.101446346,1.718309407,4.819837113,2.93729618,4.224658938,-1.735071533,-1.011020214,-1.478567191,0.431502892,0.20309604,0.353048902,0.603613225,stable
5.260157942,9.366257777,8.263687896,6.894089344,3.69712686,-1.626884282,-0.651373175,-1.418869403,0.618977343,0.866911569,0.996749407,0.618373759,unstable
4.11214996,8.123054109,6.439638522,8.0318029,3.846606065,-1.231135182,-1.918121802,-0.69734908,0.823435856,0.235101063,0.197568418,0.480363927,unstable
0.94192592,2.444488958,7.658139133,1.504878055,2.520913976,-0.517984399,-0.878354532,-1.124575045,0.924063162,0.05431147,0.196276348,0.502417995,stable
3.361337011,9.534094643,0.573025105,3.989982801,2.776449396,-0.7289924,-1.152951122,-0.894505874,0.726536736,0.770258009,0.223306053,0.172888317,stable
5.633240786,4.466495762,5.772371582,8.13869598,4.535262457,-1.329471535,-1.988432183,-1.217358739,0.447283364,0.162905955,0.706660817,0.067764404,unstable
1.458489542,2.782626796,2.588400353,3.032226488,2.329155348,-1.011430861,-0.560592739,-0.757131749,0.407085546,0.145050237,0.557159907,0.58405048,stable
9.095136309,2.192040953,6.131001717,2.107821411,4.422176968,-1.994567216,-1.545157478,-0.882452274,0.090133433,0.924945174,0.053245968,0.37337242,stable
2.702435866,7.67398337,4.022823561,9.742212751,4.191733747,-1.091497257,-1.280141592,-1.820094898,0.885677074,0.67666568,0.796237596,0.585432248,unstable
5.819910886,8.988648235,4.515682243,3.031686604,4.449607601,-1.715597688,-1.01121343,-1.722796483,0.959435602,0.691730301,0.284339821,0.448578761,unstable
0.783446426,7.458923584,6.493672979,9.395879125,3.836737135,-1.023748928,-1.643439513,-1.169548695,0.708322585,0.495863327,0.089105808,0.221499411,stable
1.479276385,0.516273456,2.68127197,7.814653178,4.601288927,-0.710954471,-1.929440666,-1.960893789,0.439164576,0.521301256,0.050508591,0.057626273,stable
2.494680569,4.264328827,2.980324708,5.943221883,2.707835837,-0.681814755,-1.157714561,-0.86830652,0.753950738,0.637683458,0.762200961,0.819879815,unstable
1.287378235,3.658641709,3.205815596,4.859632699,3.412116834,-0.769986103,-0.72450158,-1.917629151,0.559984885,0.088144188,0.394409671,0.755956327,stable
9.693446305,1.066760509,2.037479474,6.998890234,2.513678448,-0.619724016,-0.502284686,-1.391669746,0.873912098,0.692019641,0.629984606,0.347776503,stable
1.866305176,5.65793072,7.937425123,2.016194105,5.471498262,-1.933123343,-1.675961805,-1.862413114,0.73990313,0.606026208,0.638077544,0.092387046,unstable
5.03373362,9.304410643,8.782347988,9.882573388,4.511848745,-1.585929526,-1.896440783,-1.029478436,0.491485679,0.954357282,0.645774974,0.226331456,unstable
6.598245152,1.21828911,7.899220458,7.051314658,2.579462416,-0.512966037,-0.509308137,-1.557188242,0.530383452,0.177782983,0.943254239,0.891164281,unstable
4.345177435,7.812956549,3.489301582,1.983736701,3.621148642,-0.607842863,-1.811835998,-1.201469781,0.783804855,0.883451982,0.30752312,0.890150277,unstable
1.380132592,9.905062376,5.241125423,5.841848732,1.905724158,-0.520447594,-0.749088157,-0.636188407,0.508998772,0.148903658,0.718526803,0.627726306,unstable
0.939396976,1.329217251,3.460152914,6.704124894,2.356828255,-0.638272521,-0.800906416,-0.917649318,0.432640898,0.374068111,0.595052573,0.837726246,stable
7.330427206,3.169536531,2.941354957,5.645007959,3.491633925,-1.76556704,-1.061418255,-0.664648631,0.226598537,0.182155265,0.524696092,0.358015108,stable
5.737406246,4.699611979,8.874184969,1.637905896,3.824482697,-1.548907368,-1.625624443,-0.649950886,0.790512804,0.797384489,0.319191458,0.892401866,unstable
6.206626251,9.502890347,6.358693468,4.746098944,2.419940631,-0.690638721,-1.217491474,-0.511810436,0.809183913,0.337877816,0.473904863,0.359807064,unstable
3.639146386,5.313378665,2.569615667,6.844264884,3.161547177,-1.991276187,-0.642920907,-0.527350084,0.936912468,0.430269901,0.911098789,0.057088362,unstable
3.980136931,9.74499758,4.044005496,9.681155276,2.186393454,-0.673407166,-0.851142319,-0.661843969,0.523426432,0.752914944,0.20977333,0.255640771,unstable
6.70914747,8.640527376,4.68019721,9.217165944,4.707317693,-1.421596386,-1.854708199,-1.431013107,0.289923038,0.972293297,0.354983847,0.711006975,unstable
3.193959698,6.746447256,4.132326637,7.132416755,3.776044664,-1.509599959,-1.403045591,-0.863399114,0.594433072,0.344542768,0.941064253,0.322575851,unstable
9.144863216,1.183424905,0.502376193,0.56309048,4.618199769,-1.033037217,-1.990002783,-1.595159768,0.514366941,0.182654102,0.547101394,0.071264611,stable
2.917425496,7.865209524,6.032150274,8.982172247,4.436657284,-1.697072347,-1.47499502,-1.264589917,0.836027443,0.812257412,0.560176745,0.548323498,unstable
3.940269432,5.320736335,4.092187259,2.656126382,3.005525855,-1.268877239,-1.016023064,-0.720625552,0.654786406,0.428863307,0.182377612,0.941890334,unstable
2.97094099,7.093753226,8.367355647,7.502145265,4.016775492,-1.52084478,-1.544233322,-0.95169739,0.14693242,0.147476531,0.633510317,0.124577356,stable
8.115950606,2.272944976,6.127872101,3.227182368,3.668594546,-0.832274109,-0.949265589,-1.887054849,0.688150792,0.907851304,0.405143617,0.4767222,unstable
6.57714918,0.889196454,0.970790372,4.292141507,3.945794045,-1.042440141,-1.63859167,-1.264762234,0.929706094,0.908125623,0.110064509,0.07812043,stable
8.23666088,8.731870832,5.608114131,1.32322962,4.350286541,-1.791492221,-1.944444281,-0.614350039,0.317186653,0.521050447,0.856297687,0.532306503,unstable
2.795618678,7.367442892,6.424855889,6.968800529,3.400525067,-1.646691293,-0.955542695,-0.798291079,0.979195455,0.528835767,0.437853674,0.618256152,unstable
5.20193639,8.087790217,7.256926115,1.051903766,2.514551379,-0.575457677,-0.803701256,-1.135392447,0.207713846,0.904082547,0.944470033,0.916967914,unstable
6.632251877,9.445329291,9.284763229,4.058248786,4.53903611,-1.731864678,-0.866294292,-1.94087714,0.59282932,0.353557257,0.480695998,0.806378485,unstable
9.462744916,4.679837426,5.299243334,8.694426275,4.183044151,-1.214364411,-1.335059596,-1.633620144,0.803243745,0.314637251,0.48540348,0.144083392,unstable
3.836263332,6.122702662,2.825801693,6.610309361,3.026520274,-0.912206721,-0.532726017,-1.581587536,0.376287247,0.397493374,0.261722273,0.796869087,unstable
6.705124071,1.734882203,7.123691032,3.243809543,4.559556281,-1.886332457,-1.130258,-1.542965825,0.895209867,0.721534219,0.897846396,0.740605227,unstable
1.232516036,7.898977515,3.289254925,3.236542813,4.076791607,-1.32805288,-1.856578091,-0.892160636,0.487703734,0.698993967,0.872633351,0.343337745,stable
8.456133028,2.498834533,6.947577456,4.916798252,3.493759994,-0.585763992,-1.78153702,-1.126458982,0.14063331,0.878860416,0.44484899,0.885744725,unstable
2.468741957,7.671176451,2.418066964,3.299448704,4.412881292,-1.610861243,-1.502487572,-1.299532477,0.733945252,0.168359029,0.914492142,0.671302635,unstable
8.242919604,9.834572126,3.142085684,7.401376477,4.380200065,-1.532066155,-1.705628907,-1.142505002,0.728170139,0.589472216,0.094781958,0.451173448,unstable
0.661705351,4.692471375,5.929217075,4.151403723,3.535887609,-1.317465693,-1.715923304,-0.502498612,0.479342702,0.373181089,0.565718021,0.631768782,unstable
0.935159863,6.577818707,8.054414637,6.248260961,1.804903896,-0.555268817,-0.631982268,-0.617652812,0.052771623,0.763378027,0.312030954,0.766802611,unstable
6.291043231,8.153852869,4.145793704,8.634907638,3.717913929,-1.031745742,-1.221892369,-1.464275818,0.243399203,0.850295167,0.956386646,0.360942186,unstable
8.368098517,3.646343925,3.286204066,9.037364627,3.31585809,-1.075753525,-1.339280042,-0.900824523,0.968609555,0.612718102,0.110321682,0.447625632,unstable
6.811037698,9.096080602,4.4331964,7.659888099,3.439257336,-1.620818265,-0.726653055,-1.091786016,0.618006752,0.49082042,0.288307172,0.360699604,unstable
1.054881558,7.382506298,6.165458358,9.386475999,4.239287869,-1.087236783,-1.826829569,-1.325221518,0.469139073,0.700391355,0.426923325,0.760711635,unstable
5.253489739,8.829639019,3.262826988,7.544491832,3.550197262,-0.612666274,-1.670910874,-1.266620115,0.758195114,0.178762442,0.173387902,0.421979253,unstable
9.154297712,5.4417768,7.363038423,7.743503012,5.142204383,-1.516616373,-1.640434262,-1.985153747,0.758273559,0.740250965,0.808225707,0.974288507,unstable
9.01018833,7.005053208,6.702495848,5.105251414,4.09993942,-1.119326975,-1.440823818,-1.539788627,0.47112337,0.215909108,0.287422883,0.682007845,unstable
9.059465465,9.98668035,8.419542385,0.728578055,5.597625677,-1.811754089,-1.897975168,-1.88789642,0.19626355,0.858570437,0.747496708,0.379141441,unstable
2.186129234,0.719710311,3.605544363,3.039044048,3.574758819,-1.218798125,-0.97071902,-1.385241673,0.540313876,0.083064919,0.879060159,0.422509218,stable
3.884217183,9.38276997,5.536716183,4.543102593,3.686004891,-1.384064325,-0.924525869,-1.377414697,0.638441885,0.219550742,0.821641367,0.779083292,unstable
0.597245236,1.586306632,6.690457152,7.654692391,2.245105322,-0.863406147,-0.622136791,-0.759562384,0.105150978,0.406212049,0.187678841,0.420481731,stable
9.897540635,6.22708962,5.655258119,6.371588123,1.979809714,-0.693225263,-0.68900264,-0.597581811,0.716788234,0.645989638,0.44805394,0.861757315,unstable
2.13629394,3.785227654,1.273276467,2.614372748,3.628125368,-1.413141925,-1.241760125,-0.973223318,0.272196565,0.54020463,0.540088234,0.675964425,stable
4.004183395,8.266625802,8.24081093,6.610875082,4.760423604,-1.993822559,-1.255327001,-1.511274044,0.968803622,0.911754843,0.938162989,0.836064287,unstable
7.270781745,5.2961274,1.531384076,7.723983869,3.594947589,-1.258106367,-1.233940941,-1.102900281,0.884117669,0.406862684,0.408565801,0.483391604,unstable
1.226584037,1.624631344,3.072244638,7.863649472,2.509633125,-0.864846939,-0.668177081,-0.976609105,0.197256005,0.518257008,0.146441696,0.151547315,stable
3.933239748,9.539101692,7.694292373,0.993370953,2.411403816,-0.578766581,-0.673967602,-1.158669633,0.558408341,0.615281973,0.227183523,0.255924896,stable
9.534636489,1.430321361,2.803820001,0.545576228,3.496510587,-0.831181493,-1.7851849,-0.880144194,0.804572412,0.567494907,0.488254884,0.469052057,stable
5.129247307,7.404330248,8.250217751,7.670001829,4.17479176,-1.856677332,-1.496191016,-0.821923411,0.605861018,0.735006363,0.835040999,0.10452172,unstable
3.950092453,3.020246632,7.173658954,3.791262881,2.716344931,-1.262813182,-0.698714056,-0.754817693,0.632444288,0.155738574,0.228153159,0.386956586,stable
1.290372004,8.62143262,3.955008561,7.583817905,2.969896744,-1.136539804,-0.645693165,-1.187663775,0.368458928,0.407777242,0.70351012,0.535145165,unstable
2.298765601,1.205469462,0.784919051,6.362025151,3.769299099,-1.406553051,-0.685938945,-1.676807103,0.335245387,0.952251242,0.699757873,0.484389231,stable
1.788028865,4.725797075,6.032987988,1.644911695,3.595109834,-1.588166699,-0.768948783,-1.237994353,0.990813002,0.617206016,0.894943233,0.635313751,unstable
8.196407192,8.062070148,3.969139601,2.770065072,2.307234841,-0.980846302,-0.759482344,-0.566906195,0.656217934,0.631996658,0.339354547,0.181888826,unstable
9.784778604,5.568202782,8.860661542,4.277909089,4.757239463,-1.71732291,-1.337995096,-1.701921457,0.330673216,0.706308178,0.862737624,0.865535512,unstable
9.80132963,6.77933517,1.483876887,8.671184375,3.987759051,-1.071558887,-1.542695125,-1.373505039,0.710615431,0.503231309,0.653949401,0.122313349,unstable
1.107859125,3.93243532,5.952723356,7.092724892,4.697656499,-1.923478696,-1.584837308,-1.189340496,0.059757583,0.074019931,0.844244601,0.950849475,unstable
0.894338349,6.592615029,9.21878276,3.658198036,2.725768107,-1.216068356,-0.940073618,-0.569626134,0.112629412,0.264683991,0.052773151,0.430592904,stable
3.489270454,2.537884737,7.450223264,2.579262458,3.446749902,-1.005939028,-1.728802244,-0.712008631,0.525595641,0.605081116,0.145373218,0.5453713,stable
5.86204405,0.671612635,2.547079167,3.156862433,5.250396351,-1.861512424,-1.464657634,-1.924226293,0.52581624,0.664732545,0.252691194,0.776678786,stable
1.624431381,0.994089324,2.267519308,3.064576931,4.493744856,-1.612728481,-1.838665407,-1.042350968,0.068169683,0.782304467,0.908119114,0.522169728,stable
5.060937034,7.874711673,9.58683606,5.53981357,3.784836577,-0.720166813,-1.338372044,-1.726297721,0.241393494,0.856543773,0.492725381,0.744973951,unstable
9.790046,2.708107404,2.537380043,7.931052457,3.301419755,-1.418872915,-1.114135197,-0.768411643,0.736350183,0.081105997,0.425065635,0.482935751,unstable
6.338402409,5.951942334,8.909370717,3.867353316,2.995671327,-1.366105535,-0.748745222,-0.88082057,0.907856108,0.746762878,0.350127081,0.201154591,unstable
3.62093266,3.538486413,6.40890366,2.894154022,3.453542431,-1.286637812,-0.947453747,-1.219450873,0.171471729,0.489247102,0.55409877,0.291749971,stable
0.787858136,1.547342921,5.063362746,9.737279121,3.04014762,-0.504648866,-0.992095932,-1.543402823,0.157237867,0.481927399,0.23857304,0.7676067,stable
