reviewText,Positive
"I am a terrible typist and only used the graffiti (1) in my palm. When I got a Palm Centro, I went looking for a Graffiti program. I had to switch to an android because Palm messed up their devices and became unusable to me (I do miss it, though) and the",1
"Didnt want to spend the time to learn this cool app, I give it 4 stars though for being cool.",0
"i am writing this with the app.  i don't recommend it if you never used a palm pilot.  if you did, it is every bit as good!  better (imho) than the onscreen keypad",1
"Palm user for years. Less than 5 minutes, and I'm already faster than SwiftKeyX or Swype. This is a dream come true for old palm users.And honestly, if you're of the fat finger persuasion, even if you're not 'an old palm user', this can seriously speed u",1
"Memories of old Palm. Thank you for giving me another input option. I do love swype but sometimes my fingers are too dry from rubbing/swyping so much. So, as silly as it maybe I will rotate my input methods.  Tapping letters in swype is at times annoying",1
"There is a decent learning curve. Once you get past that, but it's great! Accuracy is good and improves with use. It is as fast or faster than regular tap to type keyboards. Well worth $2.99!",1
I was a long time Palm Pilot user &amp; loved Graffiti.  This app works perfectly &amp; I can input text so much faster than using a keyboard.  Text prediction is good &amp; gives several options to choose from. I have an HTC Incredible &amp; use my fing,1
"I'm chuckling at all the reviews complaining that this app won't let you cross your ""t""s or dot your ""i""s. That's not the way it's supposed  to work, kids!This is a really nice implementation of the Graffiti input method used in the Palm family of device",1
"I used to be really fast at Inputing graffiti. It'll take some practice to get good with it again, but i think it wil be well worth it. Thanks for this great app!",1
"I've installed Graffiti Pro with low expectations, but after a simple configuration I was able to jot down immediately, fast and accurately as I used to do with my last Palm TX. I wouldn't recommend it for newbies but if you're comfortable using graffiti",1
"So, I'm not a big fan of this app. So why the five stars? Well, it delivers on what it is says it is. I did install this for a day for a nostalgic stroll down memory lane (yeah, I was an old-time, long-time palm user) but it really isn't the quickest way",1
"The recognition system isnt broken like some claim, its just nonsensical. E, k, q, v, x and y are some letters it frequently had trouble with, and it was because of how it handled input for these letters. I guess if you spend the time to acquiant yoursel",0
"because it's hard to trust an app when all of the positive reviews read like a marketing ad.  I thought it was against the rules for developers to falsify reviews!  If your product is good, then why not let it stand by its own merit?",0
I did not know about this app or I would have gotten months ago!I have really missed my Palm and Graffiti...  I have not gotten the hang of typing on a virtual keyboard or Swyping successfully.  I so often do not write what I meant to and then the mis-wr,1
this app is quickiy growing on me.  i am finding that i would rather use this than a regular keyboard. this seems to be a little more natural than typing.,1
It was nice to revisit my palm pilot days. And it's definitely better than a straight keyboard. My favorite input app remains SwiftKey because I rarely need to type more than 1 or 2 character to complete a word. If Graffiti added a more intuitive auto co,1
"This is an awesome app.  After I unlearn the other handwriting strokes, this will be much faster.  And I won't get Droided (when the Droid prediction changes the word and you don't catch it) quite as often.Graffitti was great on the old Palms.",1
I really thought this would be useful but its not. I tex faster using this keyboard not some b.s. drawing lines that don't even show the correct letter u are using ain't that some. I deleted it so disgusted with it.,0
"What a useless app. So many other full featured, free apps out there. This one. is 5 year old tech. Swipe and voice recognize text is so much easier. AND THEY ARE FREE",0
"I see that it checks license ""from time to time"" - on a critical app? I have many paid apps and have never seen this. I would like to give it a try, but not with DRM!",0
"Based soley on its viability, you just can't give this app a high rating. I guess I can see why somebody might...if they came out with a mike tyson's punch out app tomorrow, I'd rate it pretty high. Knowing full well that its old, outdated, and weaker th",0
"Palm abandoned me when they went to PalmOS, killing thousands of applications. I bought a Droid and discoverd Swype. Now in a perfect world, Swype should be faster, but with my wide hands and thick fingers, I can't see the keyboard and I don't hit the le",1
If you used Graffiti before you will find this is a well done app. It may be easier to learn on this app than the Palm if you don't know the method. It's great to have choices and this gives you another one. PS stroke up and off the input area to see the,1
"If you were good at Graffiti back when Palm ruled, this is for you.  If not, then one of the other alternatives is probably better for you.Overall it works very well and is well thought out.  At this point I prefer it to the other Android keyboards I've ",1
Just installed a few minutes ago and without reading any instructions figured out all but about 3 letters which were logical moves quickly learned from the character map.  This my first smartphone so I have no previous experience with Graffiti.  I was a ,1
"i have never used this input method before. it took me about 20 minutes of doing texts, updating Facebook and posting on Twitter to master this app. i really like it now. it really only takes a bit to learn, you really only have to remember where to star",1
spent all day with it and just can't seem to make it work for me. add a space and back button and I'd be thrilled. seems like if you were a fan of the palm OS this would be heaven but alas I was not. Giving it 5 to counter the re-re's that blast an app b,1
I love this game. I am a big fan of logic puzzles so this is perfect for me. Nice relaxing music too. Recommend if you like logic games.,1
This game Sucks. It has nothing to do with the game of dominoes. Give us a domino game that we can sit and enjoy.,0
"this game is not to hard, but not all that easy either. It's great for passing time. Download it it works great for kindle fire give it a try u just might like it.",1
I like this game. its fun and excercises my brain in the morning. I would reccomend it as its free.,1
"I like this game. Most games I play, though entertaining, usually seem to be following a trend of some kind... This is not the case! The music is soothing, and game-play logical &amp; straight-forward. People that claim it's &quot;too easy&quot; probably",1
"All of the dominoes are in the pattern...Okay well, the pattern is pretty small and it isn't all that hard to figure out. IF you just wander along marking two spaces at a time the most you're likely to have decide between is one or two place where you sh",0
I could not figure this one out.  I could  or could not recommend it because I wasn't sure how to play the game.,0
"I don't get the game. It's not entertaining. Just give me regular dominoes. That's all I want. I downloaded this game, attempted it and then immediately removed it from my device.",0
Its ok... but I thought it was a regular domino app! Eehh can do without it! I will try another!,0
This is not the traditional game.  ONe doesn't play against the computer (or another). but rather have to 'Match'  tiles.  Will be returned.,0
1 it's boarding.2 it does not stick to it's on rule.2 you can get a virus with the down load.,0
I really missed old dominoes game from the 90s. I finally found an app for dominoes.Thanks for the free game.,1
"I was looking for a job and stumbled across this app. It was very helpful,hope it is helpful for your job search.",1
I used this for about 30 seconds before I just decided to use my laptop. Clunky and confusing to use.,0
Optimus v  for those of you that cant get it to work its a widget not an app there is a huge differance,1
Worked very sporadically on my Droid X. Had to reboot the phone several times due to lock-ups. Also found it difficult to uninstall. Foxfi worked a lot better (even though Foxfi's free version is data-limited.,0
"I couldn't see paying for the Tether product, especially with the reviews for my phone. on the other hand, I really wanted to be able to hook up my Nook on the go if I lent my WiFi card to my grandson (the price of family). In any event, I downloaded the",1
"I am so happy to have finally got an application that works for my Toshiba Thrive! Connecting my phone is great, super easy and fast. Would have paid for this. I paid $10 for easy tether and it only connects via usb cables, no hot spot. Which meant I cou",1
"Ok, it is just a widget.  But, it places tethering right on your home screen.  A &quot;must have&quot; for Android phones.",1
"Honestly, it's not difficult to tap the description and read the key points to this WIDGET. Not an app, and will not magically make your phone capable of making it a wifi hotspot if it wasn't capable of it in the first place. If you don't have the tether",1
"if you're looking for free tethering for your verizon wireless handheld get PDAnet. there is a charge for secure sites, but how I get around that is don't sign out of the page. and plus $16 one time fee for full pda net is way better than what VZW charge",1
I've been using a different tether app for over a year now but it's gotten sluggish and unreliable with recent updates so I decided to try this one since it's free. I honestly wasn't expecting much due to the price but this app works great. It's very sim,1
"With the new Over-The-Air update, HTC Thunderbolts have their WiFi Hotspot feature disabled, so downloading this app was an attempt to get that functionality back to some degree. Perhaps it is the Verizon TetherGuard process on the phone that prevents it",0
Giving 5 start review just to help counter the 1 start idiots who don't know how there phone/service works. Widget does EXACTLY what it says it does.,1
17 one star reviews. All because they couldn't read. This works WITH carrier paid tethering. If you don't pay for tethering this app is likely to be worthless to you. If you want a work around then root your phone. Or get pdanet.,1
"It didn't work with my phone.  I have an Evo 4g, and it just wouldn't do what it was supposed to do.",0
Using LG Optimus V on Virgin Mobile. No setup required. Just turn it on and let your wifi device find it. If you want you can add some security.,1
You will not get free wifi with this app. My droid x w/ verizon asks you yo pay for the service.,0
Don't work !!!!!maby if you use a flash Rom or somthing like that  I have a regular htc evo and it say I don't have hot spot services  when I open - 1star...lol,0
"Widget works great couldnt ask for better for something thats free. If you dont like it, your not using it right!",1
Using this with my Motorola Xoom tablet. Makes it so much easier to get online since I only bought the one with wifi.,1
"Doesn't work on my Sprint Epic Galaxy S phone.  Every time I bring up the wifi, it stops after about three seconds and says &quot;Registration Error: Your Sprint data service username and password may be incorrect.  Please try again.&quot;  Well, I've tr",0
"Tethering widget works very easily and does great at setting up mobile hotspots. However the usb tethering does not work, which I think is because you would have to root the phone to get that type of tethering without drivers. That's ok for me though, be",1
"This application never did work, I tried it numerous times and the results were all the same, did not work.",0
"And no, you don't absolutely have to have tether set up through your provider, unless you're one of those unfortunate people with a phone that the carriers have blocked.",1
"You can't flag tethering because it's only data transfer, providers can not tell if it's your device or a tethered device using that data, and really it makes no difference anyway. Tether ho!",1
This works perfect on my wife's Droid Charge. My Galaxy Nexus is another story. The description must not apply on Android 4 phones. When I follow instructions about applying the widget my phone just doesn't work that way. The widget just isn't in the wid,1
I used it once and I didn't like it so uninstalled from my android.... That's all I have to say about that....,0
"Excellent selection of words and the graphics are fun and interesting.  There is however, one caveat when using this game.  If your batteries are running low this game WILL begin to lock up and the lock ups get worse as the battery gets lower.  Make sure",1
Enjoy playing word search very much.  Keeps your mind busy and sharp!  Glad I ordered this game. Thank you very much,1
Love word searches. This if a fun word app. You'll love it. Take a chance on it and get it. Its free!,1
"I like the little graphics used on the puzzles, they . Make the game more fun to play.The sound effects are cool too.",1
"I love the new update,  I have had this word search forover a year &amp; I was very excited to see the new puzzles.The graphics are beautiful &amp; I enjoy the puzzles. They'regood for a quick few minutes of fun when your on thego or at the doctors offic",1
"Ok, it is a really simple puzzle, one to help pass time and spark the vision a bit. This app does a great job of making it more of a challenge. Beautiful backgrounds that also set the puzzle at an angle so you don't feel quared off. The highlights on eac",1
I play this game often and always enjoy it.  You can make it very easy or very challenging.  I am sort of an intermediate player,1
Puzzles are redundant and boring. My five-year-old enjoyed this more than I did. Needs work before I download again. Not recommended by me!,0
"This game looks great and plays great.  I like how the words are grouped into themes and I love all the different background and selection designs. Also, nicely easy to select letters.",1
"Not sure why I has to buy 2 games to get all the content found in a single game on other platforms.  That's said - this level pack contains the 3 beat and most difficult levels from the psp minis 'the impossible game"".The game itself is simple.  Tap on t",1
"This game is so awsome, i just love it so much, i play all the time, and this level pack rocks so much, especially the third level envy, so fun and so hard, it rocks...",1
"fun, fun, fun, fun, fun, fun, fun........ my kid loves to play this game for hours and hours. oh boy.",1
This is an excellent strategy game. I think it may very well be the best I've ever played. If you want to be allies then qwtfo is my ally code,1
stupid peace of shit said i was  13 minus 1 and i was banned for it peace of shit i hate uken i hate this games as well i had an awesome clan now wut i was rich as carp and owned everyone join something else,0
"By far, Forces of War is a great app. It's addicting. You can interact with players from around the world in this war game.However, sometimes when you log on, it will show a different person's profile. To fix this, you can simply turn off your device com",1
I love this game the first week I had it I was like eh but I played it and its one of the best apps you can get for the devise that you have if you think its gonna be like COD then your wrong but still really great,1
this game is amazing and its way better than the damn furry ball that talks Ps don't get that game....anywase this game is good,1
"This app only exists to get you to make in game purchases. Somewhat useful if you are looking to increase knowledge of military equipment, but the battles just say if you won or not, there is no player involvement other than just deciding to fight and bu",0
Great game.excellent game play.good if you have strategic mind. SO WHAT I JUST SAID SIMPLIFIED : GET IT!!!! If you do get it feel free to add me code XAQKS,1
I know that this game is free but if this company expects people to invest time in playing it then it would be nice if it worked. I know of another game that is free too. Its called tic tac toe and you'd be better off and less frustrated playing that.,0
This is by far the best war game ever! I have played it nonstop just because I want to level up,1
"Can go on missions or bounty hunt. Create alliances, buy weapons, build bases to create income. Nice game. Give it a try. My ally code is ezuna..add me.",1
This has quietly become one of my favorite apps. Awesome game of strategy. Build an elite squad of soilders over time. Train them and purchase weapons for battle. Earn money each time to fund your private army. Very cool game.,1
"Forces of war is a great game. You can add allies, battle online, and complete missions.My ally code is dzrnt please add me.",1
"I love this game and I got it free. don't expect to get into the action and be a hero. you are a general trying to gain new weapons and gain your money quickly. you can be allies with other players, collect bounties, and complete missions.",1
I love this game! uken is very responding and has handled all the problems I have had with ease! It is so awesome! and its for free! the only problem is that it lags really bad on the fire. but still an awesome app! get it!!!!!!,1
"It takes a bit of time to understand all the options, but once you do the game really opens up and is thoroughly enjoyable. Be sure to form alliances early on. This is a big help during the battles. Alliance codes are found in the forum (in the game) .",1
my code is nmaam. shdjdjdjdbfhfbdhf dbf f f f f f f fgf ff f f f f f f d d,1
alliance code jmala accepting any invites.  good game good game good game good game good game good game good game good game,1
This game really changes your view on war. From clan wars to the simple mission this game is amazing. Befriend allies and battle your way to the top. This game has changed my life.,1
this game is awesome I love it it is not as bad as everyone says it is. it never reset my profile.,1
It doesn't work well for kindle... probably because kindle is not meant to play games or I do not how to make it work,0
hate it hate it hate it u don't do poop u don't see your base u don't see the fights pecae out,0
"I literally can't stop playing. The clans are the best part. Second best are the tournaments, need the income. Don't change anything!!!! My ally code is phplv.",1
this game is the most epic game ever except the internet thing. totally totally epic epic epic rpic epic epic,1
yes it does glitch alot and it may have a bug but u need to contact uken if u have any trouble at all and they can help and if u have cussed people can report you u can be reset and u can also be put down lvls if its not to bad.,1
It looked cool and when I saw all the good reviews and that it is free I instantly bought it and you should too. If you want me as an ally then my code is: OXFMN,1
Dumb dumb dumb I can fight at all this is **** I can't battle I hit attack and I said you losse you win stupid,0
When I got it I thought it was cool but when I did a mission it was just a click. Not good,0
This game is great you can do missions battle actual people in the world and best of all get a boat load of money if you work hard at it download this app and add me as your ally My code:VWZHU,1
"This is a great strategy game.  Good for thinkers. No real action to see on the screen, purely RPG style.  Game is done in real time so you can't beat it in 2 hours like some.  If you like these types of games, this is one of the best.",1
I HATED this game. Worst war game right next to eagles nest. So if you want this I bet you $5 that you'll HATE it too. I mean it. LISTEN TO ME. YOU WILL HATE IT.,0
"I wish it were not so addictive i find myself thinking about it at work. last thing i do before going to bed, first thing i do when i get up.",1
"I have to say that this game has turned out to be fantastic. Lots of play, lots of completion and multiple levels of action. Highly recommended.",1
this game sucks you don't do any thing but stratifies. it is just stupeid jxushxgsgvdhd djgdhs. dhhdjd dhhdhe dive dcdhd,0
"I love this game. I don't get why people hate it so much. You have to pick your stradegy of survival in war, make income to avoid negative cash flow, and of course, level up.... And it's FREE!  Best game for the kindlefire. And hint: I would prefer spend",1
At first the game is confusing but once you figure out what you're doing it's really fun and a great pass time. I love it.Its free. Get it!,1
"This game is a highly addicting click-based game. You click a button and a number goes up, but you have to think every move through or else you will be dead relatively quick. The strategy mixed with the social aspect in that you can play together with fr",1
okay im going to say this- i love strategy but this pathetic game in NOT STRATEGY there is no acual battle. Get colony attack u win by how powerful you are not a random coputer. theres no battle scene just get blitz braged its much better but thats a fps,0
this game is exactly like EVERY OTHER game Urken games has released Urken make something NEW!!! and this game is the glitchy game they have made plus it makes it really easy for other people to hack your account,0
it is very good. its a realalistic battle simulation game like deadliest warrior but not as good still awesome though,1
this game is awesome because u can upgrade missions battle other people and build weapons its fun as well get it right now,1
great game takes a little bit to get used to though ag first is complicated but if you learn how to do battles and things works great. however if your looking for a game you actually play this is not it.,1
"this game is the best game on my fire love it.code,inpnnI'm a lvl25 and I am increddibly sting for my Lvov and I'm a billionare",1
"if you've played one, you've played them all. This isn't exactly a game ... it is more like a boring pointless waste of time. I'm a huge RPG fan and think that calling this game an RPG is ridiculouy inappropriate.",0
please look and other 1 star givers are stupid b b b b b b b b b b b b b,1
"it's not a real strategy game. all you do is push buttons and there is no battle scene or anything that really tells you why you won or lost a battle. also, since there is an element of luck in each &quot;battle,&quot; you could have far better weapons t",0
Great app.  Works great on my kindle fire. no problems .love it.Great to be a free app. I would recommend this app. very fun,1
This game is great.  I like the strategy side in it mixed with the war side. It gives you a sense of accomplishment when you win.,1
this is a great war game if you hate to see blood and guts. even if your fine with blood and guts its still a great game.,1
Usually I loose my interest on a game fast. with this game it didn't happen. It is so addicting. Every day I play it. If you don't get it than you are missing out.,1
"I got this game for me and my brother to try, but when we started we were so confused! Its way too complicated!!! PLUS......... you don't really even fight-we thought this would be like modern warfare, but its not even close! If you're looking for a fun ",0
I got this for my husband and he did not like it. so I took it off my kindle.  sorry I got it.,0
this game is so addicting i have no problems with it.it runs fast.the only weird thing was that it was already on my kindle but other than that it is an amazing game.id say its manely for stratigists like myself its a great time waister the only problem ,1
I had my kindle reset for no reason re downloaded this then I was logged in as a new account!!!!!!!!,0
this is an awesome game I love it this. it is one of my fav games. I totally recommend this game it should get 10 stars that's how awesome this game is,1
epic game love it money well spent must buy.fort mercer chuparosa twin rocks slidell San Antonio Alabama fat game review,1
"I love this amazing game! You guys should get it! I won like 100 million for winning something on here! uken, you rock!",1
"In this game you do NOT represent your country, you only bear it's flag. Cannot conquer anything. It is designed to make some quick bucks from impatient people and even if you are patient it has NO action. It only has pics not even sound! I have played m",0
"I was doing so well, just a few exp from level 50, and then all of a sudden whenever I open it started connect to someone else's level 5 account. I had $8 billion in the bank, 6 underwater generators, a bunch of powerful weapons and vehicles, many of the",0
I love this game its all about maintaining your own millitary force and battling others around the world! add me!,1
best game I own would download 1000 times over AWESOME add me as an ally:ogylz aaawwwweeesssooommmeee so flipping fun cool beans,1
"great war game. unlike other war games where you have to have crazy video game skills, this game all you need is a good mind for strategy.it is  a semi-realistic simulator of being a war general because you don't really fight you just cammand different s",1
I got this app and thought you shoot people but you don't sooooooooooooooooo never ever get this app ever and Insane that so peace out,0
"I got this, then I tried it and it wouldn't do anything. Then I tried to delete it and it wouldn't delete.",0
"sorry this app does not work on kindle fire !!  will not upload, wont do anything but what did I expect for free",0
I hate this stupid app its horrible listen to me and don't get it its sooooo bad don't get this rip off of an app,0
"Cannot get this to work  its really frustrating. I can't even get past the &#34;log in to your account&#34;.  Always denies my password, even though I have reset it 4 times!  I know I am not putting in the wrong password because I have all of them writte",0
"I had been avoiding using the cloud because I thought there was a monthly charge for it.  But then, while searching for something else I found the cloud gives you 5 gigs of storage free.  It only works for mp3s--that's what I have--and I can put music fr",1
Like this product give me storage for my music and more I just love the extra storage and would use again,1
"The interface is a little clunky and not all that pretty, and a big drawback is the lack of a search function.  But the app does work, it does stream music nicely to my Kindle Fire.  But here's what is significant about TunesAccess-- not only is the app ",1
"This is quite a good app. For those of us not so great with money, it's a godsend. Intuitive and nice looking interface + ease of use makes this an app worthy of getting. Worth more than the $2 price tag. Get it, it's free today and very worth it if you ",1
I rarely use checks but I added all my gift cards to help track their balances and this seems really user friendly.  It did not ask for any personal information just a nickname for the account and a starting balance.  Simple app but if you still use a ch,1
"I have replaced my actual paper bank book with this app, it is SO much easier for me to keep track of my finances digitally. I spent a lot of time trying to find an app like this, now I can stop looking!",1
This app was exactly what I was looking for. It's really easy to use. It dosn't connect with any banks or accounts so there is no worries about losing money and it has password protection for added security. By utilizing this app there is no need for me ,1
"Works very well.  Easy to set up.  Easy to customize.  Visually very appealing.  Nice, LARGE text on my Kyros 7024.  Runs flawlessly.  Worth the money.",1
"This a easy to use, but very nice app. Just what i was looking for. Someone pointed out that it is not &#34;sharing&#34; product&#34; for mor then one phone, but I put it on 2 tablets, and did a back up. Copied the backup file to my computer, the pasted ",1
the app is very simple to use. i dont keep carbon copy of chrcks so this is nice to write my notes of what the check was for instead of me having to download the scan copy from the bank before they go away.the password funtions well for me. i dont think ,1
"I could hardly believe this thing when it installed.It was blury,it was upside down.I mean everything was upside down.Happy to get rid of it.",0
I purchased this app on the Android Market a long time ago. Worth every penny to me. Works a lot like a money program on your computer and makes keeping your account balanced a breeze.,1
A basic electronic checkbook for my Kindle to keep track of my spending.  Easy to setup and use. And it's for free.,1
"wow this wants my account number? haaahaaahhaha yeah ok let me give you my pin number, ss# and DL# while im at it since i don't need to keep it secret or anything. no i think i'll just stick to the check book in my glovebox since a lot of people arent ac",0
This app is a simple check book app. It works smoothly and supports multiple accounts. This is a great substitute for a paper check register.,1
I have the basic version. I keep track of four accounts on it. I am not carrying multiple check and savings books around anymore. The trick is to enter a purchase right after it is made or keep receipts in order and make daily entries. Great way to keep ,1
I have found this to be a very good tool.  I have it on both my tablets and find that labor intensive but that's my fault.  It keeps me up to date on balances at all times.  I would get it again.  The only thing I wish it would do is sync information fro,1
Great app. I was looking for something simple to use in place of my checkbook register and this is great. The only thing I wish they would have done is made it so you could delete some of their catagories. I'd like to just have the ones I need. Other the,1
"I have been using the free version for nearly two years now (as I have not yet needed the features in the paid version), and it had served me wonderfully without fail. I tried a couple different registers before but none were as simple and easy to use as",1
The single most useful application I have ever seen in my life! Use it every day and save paper from check ledgers!,1
This is probably the easiest checkbook roster ever. I downloaded another and paid for it and it was so confusing I deleted it immediately. This was a free download for me and it was way better than paying for one. I carry my kindle everywhere with me and,1
Never like register books because I forgot to use them. Now I save my receipts and log them into my phone which goes everywhere with me. Good deal.,1
Way too much trouble to setup.  A lot of the problem is the lack of using a real keyboard.  I created and use a spreadsheet on my desktop and it's a lot easier and faster to use than an app on a tablet.  If a tablet or other android device is all you hav,0
"UPDATE ON WHY I DOWNGRADED TO ONE STAR::  The EXPORT CSV FILE feature creates a spreadsheet with the following format for the DATE COLUMN:  ""Fri Sep 02 20:21:42 EDT 2011"".  Can the developer change this to a NORMAL format that accounting programs recogni",0
"I bought this from Market the first time I used it. The export and backup are great if you plan to use other software, which I do. Doesn't budget, and neither do I so it's perfect for me. Try it! Great easy way to keep track of Totals...",1
"This is Great!  I'm still using a paper Checkbook, but I use this to keep a backup, and so that I can check (When I'm out) what I have in the bank, because I don't carry my checkbook around with me. I Love this App! I Recommend it to Everyone! Works Grea",1
App does exactly what it says... it is a manual register. Password protection works fine. No issues running on Droid 2 Global.,1
Easy to use. One of the best apps ever. Give it a try you won't be disappointed. I use instead if check register.,1
"I've been using this app for quite a while and couldn't be happier with it. Pretty much the same as a checkbook ledger but easier to keep track of, and it does the math for you so it's super reliable.",1
If you have multiple bank accounts more then 2 I would recomend buying this app. It really is alot easier then carrying multiple bank ledgers. This app gives me one less thing I have to carry around.,1
I don't know how some of these people came to the conclusions they did on some of these reviews. Most of the complaints are inaccurate (unless the app was updated and changed the features). You can add exact cents and new categories and you can edit entr,1
"Nice, simple and effective program. Much better than the old hand-written ledgers as this one doesn't make math errors. Can track multiple accounts too. Recommended.",1
This app does everything we wanted it to do.you can reconcile with the bank statement by during the hidden entry option when cleared.,1
this app did not do  what I thought it would be doing.. I decided to delete it from my tablet.,0
"Good ledger, a digital version that replaces the paper version you have in most checkbooks. Works great if you use it right",1
I purchased this app about 1 year ago for my DROIDX.  It works great and I love it. I use a debit card and can quickly post my purchases. The free version only allows 2 accounts. Got the paid version so I could also keep up with my home based business. T,1
"I have searched high & low for a ledger app, & even called Amazon to see if they could recommend something.  They never mentioned this app.  I came across it by accident, downloaded it, & am 100% satisfied with it.",1
Just what I was looking for. It's a great app and very easy to use and understand. Works good for me and the things I use it for.,1
For someone who likes to have half his money in cash for budgeting purposes this app is great.  As I don't update my finances to the penny daily I can now more easily keep track of how the cash is spent and budget as needed when I do eventually sit down.,1
I only opened it to test it. Looks simple enough to use. Password feature worked for me... Someone said it didn't. I don't write enough checks or track my transactions close enough to use this but if I did this application looks like something I would us,1
"First of all, this DOES NOT link to your bank info!  It is NOT AN ONLINE BANKING APP. It is an electronic register - period. It DOES NOT think for you - it only does MATH and remind you of auto-transactions!I've been using the Free version for over 6-mon",1
"I use this app every day. Keeps multiple accounts, and lets you name them. Gives you an expense report based on the categories you have chosen. Allows you to be very organized with your spending, without giving out a bit of your personal banking informat",1
"If there was anything I would want added to this app, it would be the ability to reconcile your account. Other than that I really like this one.",1
"I felt the need to run this app since I saw an earlier review saying the password did not work.  It DOES work and I was unable to access my info.unless I had the password. It does need to be at least 4 digits long though.Also, I was a little unsure how s",1
"I have been looking for a way to keep track of my debit card purchases.  I had bought a  My Vanilla Visa debit card.  It was great but I couldn't track my spending unless I kept checking online.  So this is so convenient, I now can automatically see my b",1
This app is very user friendly and I love that it calculates every transaction for you and lets you go back and mark when something is cleared.,1
Works well. I have never written a check and don't plan on it. Good way to keep track of what i am spending money on and how much i have left on my debit card.,1
"I've used it for a week, so far it's great. It's easy to use and you can add multiple accounts.",1
"nothing too exceptional, but then again, I'm not expecting something exceptional, I just want something that works. And it seems to work so far on a xoom. to everyone complaining about putting your acct number: don't use a real one in the app and problem",1
this is a very handy app to have. I am so glad that I have it. It is save me so much time and worry concerning my finances. I love the convenience of the app. It is very easy to use.,1
I use You Tube quite often so to have access to this on my tablet is great. Don't have to get on another system to get on.,1
This is s great app I love it because you don't have to wait for it to load you just have it right there.bye this app if you love music.,1
ok first of all this app is amazing. i have the kindle fire and it works perfectly. how in the world is it hard to use?? its great for downloading videos from youtube into ur tablet and theres rlly nothing wrong with it. and is it hard to use? NO!! my 7 ,1
"This app is truly great and very useful but suddenly it wont play any videos anymore and I'm frustrated, does any one know what I can do?????:( ^^*!&gt;&lt;&gt;)",1
"i couldnt get any of the videos to load or play or anything, i was pretty let down by this app",0
"Family seems to enjoy it.  No problems and it downloaded very quickly.  No issues, except I hate writing reviews on downloaded apps.",1
virus scan showed app as malicious. uninstall and download the real app. look for tubemate official website. you will see the major diff.,0
download full vids. off youtube and can be seen full screen must get this app for kindle fire or any device,1
Its great and i didnt get any virus or whatever its fun to get free movies and music from youtube. i suggest this.,1
"People who want to download any type of video no matter if it's music or tv shows, then this app is for you. I've downloaded lots of videos since I've used this app. The best part is that you don't need WiFi, 3g, or even 4g to access your downloaded vide",1
this app has helped me do my schoolwork and for my own entertainment and joy. I am extremely pleased with this youtube downloading application.,1
Ok so I got this on my kindle fire and thought o okay I can download now but I do not have a facebook so I could not download and that was a not what I thought so now I am looking for another video Downloader so if you don't have facebook this is no use ,0
great app had it for a day downloaded lots of songs still works awesome completely great just is the best music app ever,1
This is a awesome app to use you can download music to whatever you have and you can play it anytime without Internet. Really good app.,1
I don't have it let bug don't jugde a book by its cover right?just get it if u don't like delete,1
I think this app is great its definerley worth five stars.... do u need Internet yo play the downloaded videos???? embrace me with ur cold shoulder.....,1
Very happy with this App. Downloaded 1hr 36 min. BW Movie in about 2 minutes. Color Movies might take 4-5 minutes. YouTube Videos in just seconds. Play them back on MXPlayer or even play back on Google Movies and TV App. Both are awesome where you can ch,1
I used to love this app because u can download videos on your device but now it wont let me any u guys need to take the updates out it was better without them,0
this app was one of the worst ive eve gotten!! at first all went well I was happy with the app but then things changed I was going to use the app one day and it didn't let me download I was so mad I wanted to burn the device but then I remembered its not,0
"doesn'T play youtube playlists, takes forever to start and won't play playlists and search engine sucks !!!! if I could rate properly = minus 5 stars.Basically not a single youtube app actually works, and the few that do allow me to log in to my account ",0
Get all the free songs u want from this app from all ur fav  artist cool helpful but requires internet to get music,1
"DON'T GET THIS APP!!! It may seem cool at first to download music from the web, but don't be fooled. After having the app for a week my kindle started actin weird. I wasn't able to fast forward my music and my Kindle wouldn't turn on when I charged it. I",0
It allows me to download my favorite youtube videos and when I turn off my internet or can't get a signal I can still  watch my downloaded videos.,1
I have had absolutely no issuses with this app. It works completely perfect. I use this on my kindle fire and have had it not work at the maximum of 2 times.,1
not for phones no no no no no no no no no phone no gooood a b c d e,0
"Whenever I like a new song or want one of my favorite videos from youtube on my Kindle Fire, I can just easily download it straight from this app. It only takes about a few seconds and its so EASY. You must be crazy not to have this app :)",1
this app is youtube right? well it only gives you 40 videos that you wouldn't even want to watch. if you like wasting your time then go ahead and buy this useless app,0
"The only app I've ever downloaded that was flagged malicious. Immediately uninstalled. Even if it's not, it's an issue with the app that's causing it to be flagged.",0
"FREEdi YouTube Downloader is great.I used it to just listen to music at school,but it works everywhere.Its downloading is quick and the music works great.Get this app!!!",1
use this app to download mp3 and mp4 files straight to your kindlefire. it works amazingly. don't listen to the stupid people who give it a bad rating because they don't know how to use this app. search for music using the magnifying glass on the bottom ,1
At first I didn't think it would have the music and it wouldn't let me download but this app has proved me wrong. I really enjoy this app.,1
awesome awesome awesome awesome awesome! I love utube it is awesome and screw everyone who dislikes this app. awesome awesome awesome!,1
"I never really know if these MP3 download apps are legal or not, but I guess it must be. Haven't done a lot of searching but found the songs I wanted. Had no problem downloading song and playing it back on my tablet.",1
I was downloading stuff and then it stiled working. the pro is to much money. Downloders beware!!!! the last thing you want is to only downlode15 videos.,0
