year,month,text,PX_LAST
2016,6,"Thank you Sacramento California! #MakeAmericaGreatAgain https://t.co/t75Zxn9L6f,@SCPioneer: @stockdaleism @JamesRosenFNC @FoxNews @realDonaldTrump Not for slackers! Happy w/courses I took. Thanks.,@HaloDad22: @realDonaldTrump I already voted for you! My wife did as well! I represent #Teachers4Trump! We represent #CA4Trump! #NeverDems,Crooked Hillary Clinton has zero natural talent - she should not be president. Her temperament is bad and her decision making ability-zilch!,Bernie Sanders was right when he said that Crooked Hillary Clinton was not qualified to be president because she suffers from BAD judgement!,Do you ever notice that @CNN gives me very little proper representation on my policies. Just watched-nobody knew anything about my foreign P,Wow USA Today did todays cover story on my record in lawsuits. Verdict: 450 wins 38 losses. Isn't that what you want for your president?,Join me in San Jose California- tonight!#MakeAmericaGreatAgain #Trump2016Tickets: https://t.co/jLQukR550J https://t.co/OrEhKJZ5Rd,With all of the Crooked Hillary Clinton's foreign policy experience she has made so many mistakes - and I mean real monsters! No more HRC.,Even though I have a very biased and unfair judge in the Trump U civil case in San Diego I have thousands of great reviews &amp; will win case!,After the litigation is disposed of and the case won I have instructed my execs to open Trump U(?) so much interest in it! I will be pres.,Crooked Hillary Clinton who I would love to call Lyin' Hillary is getting ready to totally misrepresent my foreign policy positions.,Crooked Hillary no longer has credibility - too much failure in office. People will not allow another four years of incompetence!,Bad performance by Crooked Hillary Clinton! Reading poorly from the telepromter! She doesn't even look presidential!,So great to have the endorsement and support of Paul Ryan. We will both be working very hard to Make America Great Again!,A 60% increase in Texas Blue Cross/Blue Shield through ObamaCare. I told you so there is panic and anger as healthcare costs explode!,@free_SA_BD: @realDonaldTrump A vote for Trump is a vote to restore our great country.,@TaylorEdwards99: THIS IS @POTUS'S LEGACY! AN ABSOLUTE DISASTER!!! WE NEED @realDonaldTrump NOW!! #MAGA #TRUMP2016 https://t.co/lBgZJg0zd1,@Valenti317: @realDonaldTrump she's a criminal and you're the only person that can stop her.,@RobertMordica: @realDonaldTrump Only Trump can save America. Right leader at the right time. THANK YOU!,RT @IvankaTrump: Beautiful article about @realDonaldTrump written by my friend the incredibly talented golfer Natalie Gulbis:https://t.co…,.@Natalie_Gulbis- Thank you for the nice piece in @SInow / @Golf_com.Keep up the great work! https://t.co/JCZPCFx10X,Join me in Redding California- tomorrow at 1:00pm. #Trump2016Tickets: https://t.co/tyllhxJHC7,On June 22- I will be going to Scotland to celebrate the opening of the newly renovated @TrumpTurnberry Resort the worlds best.,After @TrumpTurnberry I will be visiting Aberdeen the oil capital of Europe to see my great club @TrumpScotland.,After @TrumpScotland I will visit @TrumpDoonbeg in Ireland the magnificent resort fronting on the Atlantic Ocean.,Then on June 25th- back to the USA to MAKE AMERICA GREAT AGAIN!",2105.26
2016,6,"So I raised/gave $5600000 for the veterans and the media makes me look bad! They do anything to belittle - totally biased.,Join me in San Jose California- tomorrow evening at 7pm! #MakeAmericaGreatAgain #Trump2016https://t.co/jLQukR550J https://t.co/Uds8OdH3A4,Crooked Hillary Clinton is a fraud who has put the public and country at risk by her illegal and very stupid use of e-mails. Many missing!,Same failing @nytimes reporter who wrote discredited women's story last week wrote another terrible story on me today- will never learn!",2099.33
2016,5,"So many great things happening - new poll numbers looking good! News conference at 11:00 A.M. today Trump Tower!,I have raised/given a tremendous amount of money to our great VETERANS and have got nothing but bad publicity for doing so. Watch!,Just finished a press conference in Trump Tower wherein I gave information on which VETERANS groups got the $5600000 that I raised/gave!,So many veterans groups are beyond happy with all of the money I raised/gave! It was my great honor - they do an amazing job.,Join me in Sacramento California-tomorrow evening @ 7pm! #Trump2016https://t.co/W7xy7eXcii https://t.co/km0rRYSDnO,I will be interviewed on @seanhannity tonight at 10pmE on @FoxNews. Enjoy!,Katie Couric the third rate reporter who has been largely forgotten should be ashamed of herself for the fraudulent editing of her doc.,I am getting great credit for my press conference today. Crooked Hillary should be admonished for not having a press conference in 179 days.,Congratulations to @seanhannity on his tremendous increase in television ratings. Speaking of ratings- I will be on his show tonight @ 10pE.",2096.96
2016,5,"AN AMERICA FIRST ENERGY PLAN#MakeAmericaGreatAgain #Trump2016https://t.co/kTi6e1zyNI https://t.co/WjI8Rx11no,Bill O'Reilly doing a major special on @OreillyFactor tonight- @FoxNews at 8pmE. Watch it should be good! #Trump2016,I am on @oreillyfactor tonight a big special. @FoxNews  at 8:00 P.M. ENJOY!,Wow- 25000 in San Diego California!Thank you!! #Trump2016 https://t.co/1NRj3zCuui,Thank you @BillyJoel- many friends just told me you gave a very kind shoutout at MSG. Appreciate it- love your music!,.@SanDiegoPD- Fantastic job on handling the thugs who tried to disrupt our very peaceful and well attended rally. Greatly appreciated!",2099.06
2016,5,"The Inspector General's report on Crooked Hillary Clinton is a disaster. Such bad judgement and temperament cannot be allowed in the W.H.,.@kimguilfoyle- just watched you on @OutnumberedFNC- thank you!,Thank you Mr. &amp; Mrs. @TomBarrackJr for the wonderful and magical evening last night. It will not be forgotten. #Trump2016,I find it offensive that Goofy Elizabeth Warren sometimes referred to as Pocahontas pretended to be Native American to get in Harvard.,Thank you! #Trump2016https://t.co/SPJfMFyPjU,Celebrating 1237! #Trump2016 https://t.co/hPQJc7eor0,My wife @MELANIATRUMP and my children will be featured on @FoxNews with @Greta- 7pmE. Enjoy!#MeetTheTrumps #Trump2016,Today we together won the Republican Nomination for President! https://t.co/82l6TjA2lk,Poll data shows that @marcorubio does by far the best in holding onto his Senate seat in Florida. Important to keep the MAJORITY. Run Marco!",2090.1
2016,5,"Great rally in New Mexico amazing crowd! Now in L.A. Big rally in Anaheim.,@elizabethforma Goofy Elizabeth Warren sometimes referred to as Pocahontas because she faked the fact she is native American is a lowlife!,@tcloer11: @realDonaldTrump Great job! Make America Great Again!,@jknatter: @realDonaldTrump #TrumpTrain,@oasisupernova: @realDonaldTrump UP TO 8.4 MILLION FOLLOWERS. CAN'T STOP THE #TrumpTrain ?? #MakeAmericaGreatAgain,@DeepakS76435750: @realDonaldTrump congratulations from India,@PiperSul: Great speech tonight Mr.Trump! Good Luck in California! Thank you.,@buiIdthewall: @realDonaldTrump high energy!,@gordonsr1052:  Washington BIG Thank You for supporting Trump! We are all going to help Trump Make America Great Again! Trump2016!,@elizabethforma  Goofy Elizabeth Warren sometimes known as Pocahontas bought foreclosed housing and made a quick killing. Total hypocrite!,Goofy Senator Elizabeth Warren @elizabethforma has done less in the U.S. Senate than practically any other senator. All talk no action!,Crooked Hillary Clinton just can't close the deal with Bernie. I had to knock out 16 very good and smart candidates. Hillary doesn't have it,The protesters in New Mexico were thugs who were flying the Mexican flag. The rally inside was big and beautiful but outside criminals!,Thank you Washington! Honored to say on behalf of our great movement we have broken the all time record for votes in GOP primary history.,Thank you Anaheim California!#Trump2016 https://t.co/AEShamhNVS",2090.54
2016,5,"I just released my financial disclosure forms the largest numbers in the history of the F.E.C. Even the dishonest media thinks great!,Crooked Hillary Clinton overregulates overtaxes and doesn't care about jobs. Most importantly she suffers from plain old bad judgement!,A great new book has been written about Crooked Hillary. Read it &amp; you will never be able to vote for her. @Ed_Klein https://t.co/ujDwSSFhbx,A wonderfully written article concerning Israel by @JasonDovEsq https://t.co/LZ9qWRYzdj,A suggestion for the dishonest media- https://t.co/zKyRwEaLmz,Thank you @DailyMail- for setting the failing @NYTimes story straight. This is what the NYT's should have written! https://t.co/Feb6dhctQo,After raising w/ no obligation almost $6M for Vets I couldn't believe protesters formed @ Trump Tower. JUST OUT- SENT BY CROOKED HILLARY!,Great honor to receive today's endorsement of @RickSantorum. Really nice! #Trump2016,Thank you Washington! #Trump2016#MakeAmericaGreatAgain https://t.co/v9glTwj6gy",2076.06
2016,5,"In trade military and EVERYTHING else it will be AMERICA FIRST! This will quickly lead to our ultimate goal: MAKE AMERICA GREAT AGAIN!,Is Hillary really protecting women? https://t.co/8ZtEIWNqz4,Obama’s VA Secretary just said we shouldn't measurewait times. Hillary says VA problems are not ‘widespread.’ I will take care ofour vets!,I will be interviewed on @oreillyfactor at 8:00 P.M. Enjoy!,Join me in California or Montana!5/25/16: Anaheim Californiahttps://t.co/mmPck1HYrC5/26/16: Billings Montanahttps://t.co/atvrCgjFDe,While under no obligation to do so I have raised between 5 &amp; 6 million dollars including 1million dollars from me for our VETERANS. Nice!,Much of the money I have raised for our veterans has already been distributed with the rest to go shortly to various other veteran groups.,Amazingly with all of the money I have raised for the vets I have got nothing but bad publicity from the dishonest and disgusting media.",2048.04
2016,5,"I said that Crooked Hillary Clinton is not qualified to be president because she has very bad judgement - Bernie said the same thing!,Crooked Hillary has zero imagination and even less stamina. ISIS China Russia and all would love for her to be president. 4 more years!,Look where the world is today a total mess and ISIS is still running around wild. I can fix it fast Hillary has no chance!,Crooked Hillary Clinton looks presidential? I don't think so! Four more years of Obama and our country will never come back. ISIS LAUGHS!,Crooked Hillary can't even close the deal with Bernie - and the Dems have it rigged in favor of Hillary. Four more years of this? No way!,A Call for Unity by Jason Greenblatt @JasonDovEsq https://t.co/dQi3Cydckp,I am on my way! See you all soon! https://t.co/Arw19Antpj,Crooked Hillary Clinton- discussing the #SecondAmendment at a private event. #2A cc: @NRA https://t.co/vV31Pbpkmn,Thanks @piersmorgan! Trump is the most unpredictable extraordinary entertaining&amp;massively popular candidate this country has ever seen.,Failing @NYTimes will always take a good story about me and make it bad. Every article is unfair and biased. Very sad!,Thank you! An honor to be the first candidate ever endorsed by the @NRA- prior to @GOPconvention! #Trump2016 #2A  https://t.co/ygLUAl7gzx,Great day in Kentucky with Wayne LaPierre Chris Cox &amp; the @NRA! #MakeAmericaGreatAgain #Trump2016 https://t.co/aJ7s0aqqj0,Thank you for your wonderful endorsement today @TGowdySC. It means a great deal to me. We will not disappoint! #Trump2016,@montgomeriefdn: @TrumpTurnberry Best Links Course in Britain. Ailsa Course opens June '16 Can't wait to play it https://t.co/HnQbj3ipuS,@montgomeriefdn  Colin great to have you at Trump Turnberry. So proud of you and your GREAT playing! You made winning MAJORS look easy!,Thank you @TheTodaysGolfer for the wonderful statement that the new par 3 9th hole @Trump Turnberry could be the most dramatic in Britain.,Crooked Hillary Clinton wants to essentially abolish the 2nd Amendment. No gun owner can ever vote for Clinton!,Crooked Hillary is spending tremendous amounts of Wall Street money on false ads against me. She is a very dishonest person!",2052.32
2016,5,"Looks like yet another terrorist attack. Airplane departed from Paris. When will we get tough smart and vigilant? Great hate and sickness!,How quality a woman is Rowanne Brewer Lane to have exposed the @nytimes as a disgusting fraud?  Thank you Rowanne.,Thank you @LtStevenLRogers. We will respond to terrorism with strength in 2017!https://t.co/Mk4YuuRf4s",2040.04
2016,5,"@ShoneeP: @realDonaldTrump Trump for President! Bernie is a joke knows nothing - and Hillary is yesterday's and today's nightmare,Paul Begala the dopey @CNN flunky and head of the Pro-Hillary Clinton Super PAC has knowingly committed fraud in his first ad against me.,Bernie Sanders is being treated very badly by the Democrats - the system is rigged against him. Many of his disenfranchised fans are for me!,Why did Clinton supporter @AlisonForKY declare Crooked Hillary winner in KY when AP hasn't even called the race?,Thank you Arizona! See you soon!#MakeAmericaGreatAgain https://t.co/IC3pe5lRAS,Thank you Louisiana! #Trump2016 https://t.co/u8hhrRRFMp,#MakeAmericaGreatAgain #Trump2016https://t.co/kXhc2j94YF https://t.co/YZAdAndKXv,Some low-life journalist claims that I made a pass at her 29 years ago. Never happened! Like the @nytimes story which has become a joke!,My list of potential U.S. Supreme Court Justices was very well recieved. During the next number of weeks I may be adding to the list!",2047.63
2016,5,"What Barbara Res does not say is that she would call my company endlessly and for years trying to come back. I said no.,@AprilLaJune: OREGON votes today! Go vote for @realDonaldTrump and kick it BIG TIME! https://t.co/SLYwyM8w1D,Wow 30000 e-mails were deleted by Crooked Hillary Clinton. She said they had to do with a wedding reception. Liar! How can she run?,The pathetic new hit ad against me misrepresents the final line. You can tell them to go BLANK themselves - was about China NOT WOMEN!,Crooked Hillary Clinton put out an ad where I am misquoted on women. Can't believe she would misrepresent the facts! My hit was on China,Oregon is voting today. Keep the big numbers going - VOTE TRUMP! MAKE AMERICA GREAT AGAIN!,Amazing that Crooked Hillary can do a hit ad on me concerning women when her husband was the WORST abuser of woman in U.S. political history,Crooked Hillary can't close the deal with Bernie Sanders. Will be another bad day for her!,#VoteTrump at clerk's offices &amp; 185 ballot drop boxes in #ORPrimary!Closes at 8pm! https://t.co/ESGg1Qu68Shttps://t.co/TqcNAWjP5l,Crooked Hillary said her husband is going to be in charge of the economy.If so he should runnot her.Will he bring the energizer to D.C.?,How can Crooked Hillary put her husband in charge of the economy when he was responsible for NAFTA the worst economic deal in U.S. history?,I look forward to watching @megynkelly tonight 8 PM ET. It will be interesting to see how she treats me—I think she will be very fair.,I will be live tweeting my interview with @megynkelly on the Fox Network tonight at 8! Enjoy! https://t.co/nlJssZeIWm,Do you think Crooked Hillary will finally close the deal? If she can't win Kentucky she should drop out of race. System rigged!,Wall Street paid for ad is a fraud just like Crooked Hillary! Their main line had nothing to do with women and they knew it. Apologize?,I will be live tweeting @megynkelly Show in 10 minutes. Should be interesting. Will be on Fox Network! ENJOY!,@TrumpTrainRider: .@realDonaldTrump Watching you on Fox with @megynkelly now. Can't wait to hear what you two talked about.,@xGodfatherxzx: @realDonaldTrump amazing on Megan Kelly Thanks.,@ragdollive: @megynkelly @realDonaldTrump what's with the soft wimpy questions?!? It's not a therapy session ..!! Not really soft at all!,@manakoa:DonaldTrump you are fearless! This interview shows you are the Leader we need. @megynkelly is a tough interview! Respect to both,@wesleyfelixpsi: @realDonaldTrump speaks from the heart 4 all of America.His intention is for a positive future 4 all. @FoxNews @megynkelly,@HFFoundation4: @realDonaldTrump One thing we know for sure @BernieSanders supporters will turn to #Trump - absolutely not @HillaryClinton,@longbyfive: @realDonaldTrump great interview with @megynkelly ! Thanks.,@SandraR67758219: @realDonaldTrump You are a fighter and we LOVE that about you! Don't listen to these people who want you to change!,@gerriweth: @megynkelly @realDonaldTrump Made me feel good to hear you both so gracious. Great job,@curtandkaren: Kudos to @megynkelly and @realDonaldTrump for rising above the drama and coming together. Very respectful and classy ??,@LADYJOANNE: @megynkelly @realDonaldTrump we need Trump more then ever Megan Please don't lose it for America for us!,@LADYJOANNE: @megynkelly @realDonaldTrump we need Trump more then ever Megyn. Thanks.,@FrankDallasAgg: @megynkelly @realDonaldTrump Trump is a great man and is FIGHTING for We The People!,@jlund04: @megynkelly @realDonaldTrump it was refreshing to see you both in a different light. Well done.,@johnkirtley:  @megynkelly @realDonaldTrump #MakeAmericaGreatAgain Thank you for this discourse. Wounds have been healed. Great job!,@KaceyIlliot1669: @realDonaldTrump We actually really do love you! Great!,@Janik1968: @realDonaldTrump @SpeakerRyan Watched the Megan Kelly special and I must say..it was very well done on both their parts,@ladytsbrug: Lovely interview Mr. Trump! @realDonaldTrump Thanks.,@markgruber1960: @megynkelly @realDonaldTrump That's why he is so successful. He is driven to succeed  True!,@johnjohnlacca: Donald u have done a terrific job so far on the interview. Cannot wait until u r president #MegynKellyPresents,@svhlevi: @DiamondandSilk @realJeffreyLord @realDonaldTrump @CNN and we love you Diamond and Silk  I do also!,@CostaKenneth: @megynkelly @realDonaldTrump Great interview Megyn,@thydanielflores: .@megynkelly @realDonaldTrump Best interview that I have ever seen.,I like Michael Douglas!,@mai_Ttag:  Great interview! Happy you had a chance to show the other side of you. Never change never forget you are our messenger!,@jrector34: @realDonaldTrump Amazing job,Will go back on for a final question now!,Well that is it. Well done Megyn --- and they all lived happily ever after! Now let us all see how THE MOVEMENT does in Oregon tonight!,@COWBOYSFORTRUMP: @ChristiChat @Rockprincess818 @realDonaldTrump That man is a pillar of strength and will be perfect as our next president,I can't believe that @CNN would allow the very nice Jeffrey Lord to be savaged by a panel of seven Trump haters. 7 to 1 - Don't watch CNN!,I look so forward to debating Crooked Hillary Clinton! Democrat Primaries are rigged e-mail investigation is rigged - so time to get it on!,@michael_favreau: @JIS3 @realDonaldTrump He will destroy Hillary but why give CNN record breaking ratings CNN can go to hell. Trump 2016,Michael Barbaro the author of the now discredited @nytimes hit piece on me with women has in past tweeted badly about me. He should resign,@sandrajeanne48: No way I believe Trump at 70% disapproval with women. Went to 3 rallies. At least 1/2 women. MSM LIES @TheFive,@LouDobbs: Hillary Just Handed @realDonaldTrump a Huge Gift: Promising to Put Bubba in Charge of the Economy! #MakeAmericaGreatAgain!,Thank you Oregon! #Trump2016 #MakeAmericaGreatAgain https://t.co/hK1yqlp9ca,Congratulations to THE MOVEMENT we have just won THE GREAT STATE OF OREGON. The vote percentage is even higher than anticipated! Thank you.,@MagicMetalNinja:  The Trump movement will not be stopped. We support Trump because he is a true American looking out for #AmericaFIRST.",2047.21
2016,5,"Bernie Sanders is being treated very badly by the Dems. The system is rigged against him. He should run as an independent! Run Bernie run.,That was an amazing interview on @foxandfriends - I hope the rest of the media picks it up to show how totally dishonest the @nytimes is!,The @nytimes is so dishonest. Their hit piece cover story on me yesterday was just blown up by Rowanne Brewer who said it was a lie!,Wow Rowanne Brewer the most prominently depicted woman in the failing @nytimes story yesterday was on @foxandfriends saying Times lied,A political commentator for @cnn which I no longer watch said Trump showed some weakness in the Repub Primaries. I set all-time record!,With the coming forward today of the woman central to the failing @nytimes hit piece on me we have exposed the article as a fraud!,Thank you Anthony @Scaramucci @WSJ The Entrepreneur's Case for Trump  https://t.co/xm45Ia1GTu,Rowanne Brewer the most prominently depicted woman in the failing @nytimes story yesterday joined @foxandfriends. https://t.co/qkK3LJPoQQ,The failing @nytimes is greatly embarrassed by the totally dishonest story they did on my relationship with women.,No wonder the @nytimes is failing—who can believe what they write after the false malicious &amp; libelous story they did on me.,Over 50 women were interviewed by the @nytimes yet they only wrote about 6. That’s because there were so many positive statements.,The writer of the now proven false story in the @nytimes Michael Barbaro who was interviewed on CBS this morning was unable to respond.,In politics and in life ignorance is not a virtue. This is a primary reason that President Obama is the worst president in U.S. history!,I gave a woman named Barbara Res a top N.Y. construction job when that was unheard of and now she is nasty. So much for a nice thank you!",2066.66
2016,5,".@thehill  Your story about me &amp; the carbon tax is absolutely incorrect—it is just the opposite. I will not support or endorse a carbon tax!,An incredible honor to receive the endorsement of a person Ihave such tremendous respect for. Thank you Sheldon! https://t.co/nW0N3OO4mw,If Crooked Hillary Clinton can't close the deal on Crazy Bernie how is she going to take on China Russia ISIS and all of the others?",2046.61
2016,5,"Great day in D.C. with @SpeakerRyan and Republican leadership. Things working out really well! #Trump2016 https://t.co/hfHY9MdAc7,Great meeting with @SenateMajLdr Mitch McConnell and Republican leaders in D.C. #Trump2016 https://t.co/R0NuOrZISX,Senator Lindsey Graham called me yesterday very much to my surprise and we had a very interesting talk about national security and more!",2064.11
2016,5,"Big wins in West Virginia and Nebraska. Get ready for November - Crooked Hillary who is looking very bad against Crazy Bernie will lose!,I don't want to hit Crazy Bernie Sanders too hard yet because I love watching what he is doing to Crooked Hillary. His time will come!,Goofy Elizabeth Warren has been one of the least effective Senators in the entire U.S. Senate. She has done nothing!,Goofy Elizabeth Warren didn’t have the guts to run for POTUS. Her phony Native American heritage stops that and VP cold.,RT @dmartosko: 'Duck Dynasty' star Phil Robertson says he'll back Trump for president https://t.co/WPJjMPYjlK via @MailOnline,#MakeAmericaGreatAgain #Trump2016 https://t.co/CLhqgybbYR,Thanks Piers. https://t.co/hiDDT9hV0j,If the people of Massachusetts found out what an ineffective Senator goofy Elizabeth Warren has been she would lose!,Goofy Elizabeth Warren is now using the woman’s card like her friend crooked Hillary. See her dumb tweet “when a woman stands up to you…”,Our Native American Senator goofy Elizabeth Warren couldn’t care less about the American worker…does nothing to help!,Goofy Elizabeth Warren lied when she says I want to abolish the Federal Minimum Wage. See media—asking for increase!,Isn’t it funny when a failed Senator like goofy Elizabeth Warren can spend a whole day tweeting about Trump &amp; gets nothing done in Senate?,In interview I told @AP that my taxes are under routine audit and I would release my tax returns when audit is complete not after election!,If it were up to goofy Elizabeth Warren we’d have no jobs in America—she doesn’t have a clue.",2064.46
2016,5,"Get out and vote West Virginia we will MAKE AMERICA GREAT AGAIN!,Get out and vote Nebraska we will MAKE AMERICA GREAT AGAIN!,. #RepMikeKelly  Great job on @foxandfriends this morning. Thank you for the nice words!,Why does the media with a strong push from Crooked Hillary keep pushing the false narrative that I want to raise taxes. Exactly opposite!,It was Rosie O'Donnell who ate the cake in the vicious Hillary commercial about me not Crooked Hillary! @marthamaccallum,It is only the people that were never asked to be VP that tell the press that they will not take the position.,NEBRASKA #VoteTrump TODAY!#MakeAmericaGreatAgain #Trump2016https://t.co/hGbesTbQci,WEST VIRGINIA #VoteTrump TODAY!#MakeAmericaGreatAgain #Trump2016https://t.co/pndaZjsruy,Via @JTAnews and Jason Greenblatt  Donald Trump is a Visionary With Talents Our Country Needs @JasonDovEsq   https://t.co/lEGJyAinUh,I look very much forward to meeting w/Paul Ryan &amp; the GOP Party Leadership on Thurs in DC. Together we will beat the Dems at all levels!,It was so great being in Nebraska last week. Today is the big day--get out and vote!,Hillary has bad judgment! https://t.co/LhcIU6kmxs,The Clintons spend millions on negative ads on me &amp; I can’t tell the truth about her husband? Don’t feel sorry for crooked Hillary!,RT @DanScavino: OHIO GENERAL ELECTIONDonald Trump vs. Hillary Clinton#MakeAmericaGreatAgain #Trump2016 https://t.co/0yXQ4SFSLO,RT @DanScavino: LOUISIANA GENERAL ELECTIONDonald Trump vs. Hillary Clinton#MakeAmericaGreatAgain #Trump2016 https://t.co/74vYOx7dKz,Thank you West Virginia!#MakeAmericaGreatAgain #Trump2016 https://t.co/iCGcF21fWY,Thank you Nebraska!#MakeAmericaGreatAgain #Trump2016 https://t.co/RRma61oisz",2084.39
2016,5,"I will win the election against Crooked Hillary despite the people in the Republican Party that are currently and selfishly opposed to me!,I will be interviewed on @NewDay @CNN at 7:00 A.M.,@mathewjmari: On @FaceTheNation #MattSchlapp was on the ball &amp; #jenniferrubin is in a time warped stupor. @realDonaldTrump will EXPAND #GOP,.@drmoore  Russell Moore is truly a terrible representative of Evangelicals and all of the good they stand for. A nasty guy with no heart!,I will be interviewed on @CNN at 7:00 A.M.,Wow I hear @Morning_Joe has gone really hostile ever since I said I won't do or watch the show anymore.They misrepresent my positions!,@RichBooth6: @realDonaldTrump @CNN good interview Mr. Trump. You set the facts straight. Thank you.,Will be interviewed by @MariaBartiromo on @FoxBizAlert  at 7:30 A.M. Enjoy!,@NathanDWilsonFL: @MariaBartiromo you had a great interview with Donald today! I started watching your show due to Donald Trump.,@daybastrop @foxandfriends @BretBaier The liars that signed the pledge and now won't support @realDonaldTrump IS the reason they are losers,@Valdosta_Monkey: @ChrisCuomo @realDonaldTrump  Is Chris serious lying or misinformed? Bill Clinton signed NAFTA https://t.co/dFDvYQrN1v,#WVPrimary #VoteTrump #Trump2016https://t.co/ihDWRMdy98https://t.co/VSStoanoDb,#NEPrimary #VoteTrump #Trump2016https://t.co/ygD2z6EnhYhttps://t.co/Z2yVlmHl8o,Crooked Hillary Clinton says that she got more primary votes than Donald Trump. But I had 17 people to beat—she had one!,If I only had 1 person running against me in the primaries like Hillary Clinton I would have gotten 10 million more votes than she did!,I will have set the all time record in primary votes in the Republican party --despite having to compete against 17 other people!,I am lowering taxes far more than any other candidate. Any negotiated increase by Congress to my proposal would still be lower than current!,RT @greta: interesting poll results so far (and go vote on https://t.co/0Zv2YvEdRX) https://t.co/BnsRf9GSxC,Thank you Jason Greenblatt @JasonDovEsq For Our Children: Let's Elect Donald Trump  https://t.co/3diVyaiw2Q,@RedRising11: ????I am a woman &amp; I JUST VOTED FOR @realDonaldTrump #NebraskaPrimary #Trump2016 #TrumpForPresident https://t.co/zgzwxQ92wZ",2058.69
2016,5,"Unlike crooked Hillary Clinton who wants to destroy all miners I want wages to go up in America. We will do so by bringing back jobs!,Governor Rick Perry said Donald Trump is one of the most talented people running for the Presidency I've ever seen. Thank you Rick!,So many great endorsements yesterday except for Paul Ryan! We must put America first and MAKE AMERICA GREAT AGAIN!,@Ausbiz:  Many would say that you are the only talented person running for the top job this time! #MakeAmericaGreatAgain #TrumpTrain,Paul Ryan said that I inherited something very special the Republican Party. Wrong I didn't inherit it I won it with millions of voters!,Crooked Hillary has ZERO leadership ability. As Bernie Sanders says she has bad judgement. Constantly playing the women's card - it is sad!,Thank you to teachers across America! When I become POTUS we will make education a far more important component of our life than it is now.,Joe Scarborough initially endorsed Jeb Bush and Jeb crashed then John Kasich and that didn't work. Not much power or insight!,I hear @JoeNBC of rapidly fading @Morning_Joe is pushing hard for a third party candidate to run. This will guarantee a Crooked Hillary win.,Response to @LindseyGrahamSC:https://t.co/lSDE7LHc95,I hope corrupt Hillary Clinton chooses goofy Elizabeth Warren as her running mate. I will defeat them both.,Let’s properly check goofy Elizabeth Warren’s records to see if she is Native American. I say she’s a fraud!,Goofy Elizabeth Warren Hillary Clinton’s flunky has a career that is totally based on a lie. She is not Native American.,Just met with courageous family of Sarah Root in Nebraska. Sarah was horribly killed by illegal immigrant but leaves behind amazing legacy.,Crooked Hillary Clinton wants completely open borders. Millions of Democrats will run from her over this and support me.,Goofy Elizabeth Warren and her phony Native American heritage are on a Twitter rant. She is too easy! I'm driving her nuts.,Goofy Elizabeth Warren is weak and ineffective. Does nothing. All talk no action -- maybe her Native American name?",2057.14
2016,5,"Many reports that I will be attending the Alvarez/Khan fight this weekend in Vegas. Totally untrue! Unfortunately I have other plans.,I will be interviewed by @BretBaier @SpecialReport at 6pm ET tonight @FoxNews,Happy #CincoDeMayo! The best taco bowls are made in Trump Tower Grill. I love Hispanics! https://t.co/ufoTeQd8yA https://t.co/k01Mc6CuDI,Bernie Sanders has been treated terribly by the Democrats—both with delegates &amp; otherwise. He should show them &amp; run as an Independent.,Join me tomorrow! #Trump2016 #MakeAmericaGreatAgain Omaha Nebraska:https://t.co/2OWQIlNutuEugene Oregon:https://t.co/oroTbvsNdQ,Can you believe Crooked Hillary said We are going to put a whole lot of coal miners&amp;coal companies out of business. She then apologized.,Thank you West Virginia. Let's keep it going. Go out and vote on Tuesday - we will win big. #Trump2016",2050.63
2016,5,".@oreillyfactor  Please correct I WON Virginia!,What a great evening we had. So interesting that Sanders beat Crooked Hillary. The dysfunctional system is totally rigged against him!,I would rather run against Crooked Hillary Clinton than Bernie Sanders and that will happen because the books are cooked against Bernie!,I will be interviewed on @Morning_Joe at 6:15 A.M. Enjoy!,I will be interviewed on @TODAYshow and Good Morning America at 7:00 A.M.,I will be interviewed on @foxandfriends at 7:30 A.M. Enjoy!,Join me in Charleston WV - tomorrow! https://t.co/kv624y9UOm",2051.12
2016,5,"MAKE AMERICA GREAT AGAIN!#INPrimary #VoteTrumphttps://t.co/nMqeKxccv6,MAKE AMERICA GREAT AGAIN!#INPrimary #VoteTrump https://t.co/MBgGXSYluWhttps://t.co/YPwDZ8Irch,MAKE AMERICA GREAT AGAIN! #Trump2016 #VoteTrump https://t.co/OKaL5UI4oJ,Thank you America! #Trump2016 https://t.co/tiExz8YhFT https://t.co/Hkt3YNccb0,Polls close at 6pm! #INPrimary #Trump2016 #VoteTrump https://t.co/DT9WkYAGEK,MAKE AMERICA GREAT AGAIN!#INPrimary #VoteTrump https://t.co/TI27thMZEI,Wow Lyin' Ted Cruz really went wacko today. Made all sorts of crazy charges. Can't function under pressure - not very presidential. Sad!,Lyin' Ted Cruz consistently said that he will and must win Indiana. If he doesn't he should drop out of the race-stop wasting time &amp; money,Thank you Indiana! #Trump2016#MakeAmericaGreatAgain https://t.co/G4JlShRA6I,Thank you Indiana we were just projected to be the winner. We have won in every category. You are very special people-I will never forget!",2063.37
