holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,Rush Hour,traffic_volume
None,275.55,0,0,75,Clouds,0,1351
None,275.86,0,0,75,Clouds,1,2759
None,279.21,0,0,75,Clouds,1,3364
None,280.88,0,0,1,Clear,0,3636
None,283.14,0,0,40,Clouds,0,4184
None,285.19,0,0,1,Clear,0,4811
None,287.15,0,0,1,Clear,0,4807
None,286.69,0,0,75,Clouds,1,4513
None,284.8,0,0,40,Clouds,1,4238
None,284.07,0,0,40,Clouds,1,3509
None,281.59,0,0,1,Clear,0,2449
None,277.59,0,0,1,Clear,0,1724
None,276.22,0,0,1,Clear,0,1139
None,275.36,0,0,1,Clear,0,522
None,274.48,0,0,40,Clouds,0,342
None,274.02,0,0,1,Clear,0,269
None,273.51,0,0,90,Clouds,0,849
None,273.29,0,0,90,Snow,0,2719
None,272.62,0,0,40,Clouds,1,6877
None,272.71,0,0,75,Clouds,1,6024
None,273.22,0,0,75,Clouds,1,5294
None,273.95,0,0,90,Clouds,0,4844
None,275.51,0,0,40,Clouds,0,5303
None,276.69,0,0,40,Clouds,0,5407
None,278.75,0,0,40,Clouds,0,6679
None,278.72,0,0,20,Clouds,1,4663
None,276.8,0,0,5,Clear,0,2786
None,273.89,0,0,1,Clear,0,2214
None,273.35,0,0,1,Clear,0,1501
None,272.22,0,0,1,Clear,0,1018
None,271.51,0,0,1,Clear,0,586
None,269.95,0,0,1,Clear,0,257
None,269.21,0,0,1,Clear,0,307
None,268.22,0,0,1,Clear,0,837
None,267.16,0,0,1,Clear,0,6127
None,267.82,0,0,1,Clear,1,6456
None,272.58,0,0,1,Clear,1,6199
None,274.58,0,0,1,Clear,1,5635
None,277.06,0,0,5,Clear,0,4887
None,279.65,0,0,75,Clouds,0,5055
None,281.22,0,0,90,Clouds,0,5268
None,280.93,0,0,90,Clouds,0,6186
None,280.77,0,0,90,Rain,1,6445
None,280.63,0,0,75,Clouds,1,4695
None,278.23,0,0,90,Clouds,0,2747
None,278.8,0,0,40,Clouds,0,2016
None,278.79,0,0,40,Clouds,0,1946
None,279.15,0,0,90,Clouds,0,689
None,279.87,0,0,90,Clouds,0,452
None,280.39,0,0,90,Rain,0,378
None,280.39,0,0,90,Drizzle,0,378
None,280.16,0,0,90,Drizzle,0,418
None,280.16,0,0,90,Rain,0,418
None,280.22,0,0,90,Clouds,0,1003
None,279.01,0,0,1,Clear,0,2979
None,278.42,0,0,1,Clear,0,6180
None,278.65,0,0,5,Clear,1,7084
None,281.12,0,0,1,Clear,1,6150
None,283.86,0,0,5,Clear,1,5483
None,285.51,0,0,1,Clear,0,4354
None,287.29,0,0,1,Clear,0,4515
None,288.86,0,0,5,Clear,0,5296
None,291.02,0,0,5,Clear,0,6147
None,293.2,0,0,5,Clear,1,6764
None,293.54,0,0,1,Clear,1,3540
None,289.09,0,0,1,Clear,0,3257
None,286.41,0,0,1,Clear,0,1993
None,285.87,0,0,1,Clear,0,1106
None,285.21,0,0,1,Clear,0,648
None,284.29,0,0,1,Clear,0,398
None,283.86,0,0,1,Clear,0,360
None,283.47,0,0,1,Clear,0,864
None,283.36,0,0,1,Clear,0,2836
None,283.22,0,0,1,Clear,0,6052
None,283.43,0,0,1,Clear,1,6876
None,285.79,0,0,40,Clouds,1,6171
None,287.47,0,0,40,Clouds,1,5407
None,290.19,0,0,40,Clouds,0,5032
None,291.3,0,0,40,Clouds,0,5267
None,293.08,0,0,20,Clouds,0,5324
None,295.58,0,0,1,Clear,0,5334
None,296.57,0,0,1,Clear,0,5672
None,296.92,0,0,1,Haze,0,6140
None,297.7,0,0,1,Clear,0,6991
None,297.48,0,0,1,Clear,1,4686
None,294.78,0,0,1,Clear,1,3777
None,293.66,0,0,1,Clear,0,3595
None,291.43,0,0,1,Clear,0,3059
None,290.45,0,0,1,Clear,0,2424
None,288.93,0,0,1,Clear,0,1348
None,287.65,0,0,1,Clear,0,798
None,286.65,0,0,1,Clear,0,451
None,285.79,0,0,1,Clear,0,323
None,284.92,0,0,1,Clear,0,349
None,284.29,0,0,1,Clear,0,826
None,283.86,0,0,1,Clear,0,2586
None,283.38,0,0,1,Clear,0,5731
None,283.57,0,0,1,Clear,1,6806
None,287.97,0,0,1,Clear,1,5278
None,290.08,0,0,1,Clear,0,5101
None,292.88,0,0,40,Clouds,0,5440
None,294.88,0,0,40,Clouds,0,5816
None,296.08,0,0,1,Clear,0,5832
None,297.51,0,0,1,Clear,0,6318
None,297.54,0,0,1,Clear,0,5916
None,296.86,0,0,1,Clear,1,5886
None,295.02,0,0,75,Clouds,1,4033
None,294.48,0,0,1,Clear,0,3412
None,292.93,0,0,1,Clear,0,3258
None,292.21,0,0,1,Clear,0,3127
None,291.15,0,0,1,Clear,0,1865
None,290.4,0,0,1,Clear,0,1336
None,290.36,0,0,1,Clear,0,788
None,289.51,0,0,1,Clear,0,638
None,289.01,0,0,1,Clear,0,405
None,288.72,0,0,1,Clear,0,413
None,288.21,0,0,1,Clear,0,745
None,287.55,0,0,75,Clouds,0,1442
None,288.01,0,0,90,Clouds,1,2202
None,288.94,0,0,90,Clouds,1,3475
None,291.43,0,0,40,Clouds,1,4321
None,293.15,0,0,1,Clear,0,4595
None,296.03,0,0,40,Clouds,0,5146
None,296.61,0,0,75,Clouds,0,5371
None,298.01,0,0,40,Clouds,0,4807
None,298.24,0,0,75,Clouds,0,4823
None,298.85,0,0,40,Clouds,0,4590
None,299.01,0,0,75,Clouds,1,4552
None,298.78,0,0,75,Clouds,1,4059
None,297.22,0,0,75,Clouds,0,3261
None,293.72,0,0,1,Clear,0,3231
None,293.07,0,0,90,Clouds,0,3487
None,292.87,0,0,40,Clouds,0,2511
None,292.29,0,0,40,Clouds,0,1388
None,291.22,0,0,1,Clear,0,830
None,290.44,0,0,1,Clear,0,648
None,289.93,0,0,1,Clear,0,395
None,289.33,0,0,1,Clear,0,390
None,288.86,0,0,1,Clear,0,629
None,288.03,0,0,20,Clouds,0,1180
None,288.72,0,0,1,Clear,1,1734
None,291.22,0,0,1,Clear,1,2116
None,292.51,0,0,1,Clear,1,3117
None,294.62,0,0,40,Clouds,0,3847
None,296.08,0,0,40,Clouds,0,4724
None,297.94,0,0,75,Clouds,0,4722
None,298.28,0,0,90,Clouds,0,4661
None,299.15,0,0,90,Clouds,0,4671
None,298.65,0,0,75,Clouds,1,4426
None,296.69,0,0,40,Clouds,0,3125
None,293.8,0,0,1,Clear,0,2569
None,293.05,0,0,40,Clouds,0,1801
None,292.29,0,0,40,Clouds,0,1036
None,291.68,0,0,40,Clouds,0,588
None,291.37,0,0,40,Clouds,0,370
None,291.36,0,0,40,Clouds,0,310
None,290.94,0,0,1,Clear,0,299
None,289.47,0,0,40,Clouds,0,840
None,288.29,0,0,1,Clear,0,2687
None,286.86,0,0,40,Clouds,0,5872
None,287.82,0,0,90,Clouds,1,6901
None,289.44,0,0,1,Clear,1,6328
None,292.49,0,0,40,Haze,1,5246
None,294,0,0,1,Clear,0,4587
None,295.36,0,0,40,Clouds,0,4692
None,296.73,0,0,75,Clouds,0,4899
None,298.01,0,0,40,Clouds,0,5433
None,297.45,0,0,75,Haze,0,5850
None,296.8,0,0,90,Clouds,0,6660
None,294.89,0,0,90,Clouds,1,6456
None,293.45,0,0,90,Rain,1,4757
None,291.59,0,0,90,Haze,1,3219
None,290.73,0,0,90,Haze,0,2739
None,288.74,0,0,40,Rain,0,2315
None,287.51,0,0,1,Rain,0,3626
None,287.51,0,0,1,Drizzle,0,3626
None,284.9,0,0,75,Rain,0,1644
None,284.9,0,0,75,Drizzle,0,1644
None,284.09,0,0,90,Rain,0,626
None,284.09,0,0,90,Drizzle,0,626
None,283.31,0,0,90,Rain,0,338
None,283.31,0,0,90,Drizzle,0,338
None,282.24,0,0,90,Rain,0,267
None,282.24,0,0,90,Drizzle,0,267
None,281.85,0,0,90,Rain,0,315
None,281.85,0,0,90,Drizzle,0,315
None,281.85,0,0,90,Rain,0,862
None,281.85,0,0,90,Drizzle,0,862
None,282.35,0.6,0,90,Rain,0,2722
None,282.35,0.6,0,90,Drizzle,0,2722
None,282.35,0.6,0,90,Mist,0,2722
None,282.3,0,0,90,Rain,0,5770
None,282.3,0,0,90,Drizzle,0,5770
None,282.65,0,0,90,Rain,1,6965
None,282.87,0,0,90,Mist,1,6332
None,282.87,0,0,90,Rain,1,6332
None,283.3,0,0,90,Drizzle,1,5582
None,283.8,0,0,90,Rain,0,4702
None,283.8,0,0,90,Drizzle,0,4702
None,284.94,0,0,90,Rain,0,5089
None,285.23,0,0,90,Rain,0,5138
None,286.01,0,0,90,Rain,0,5282
None,286.29,0,0,90,Rain,0,6082
None,286.29,0,0,90,Drizzle,0,6082
None,286.58,0,0,90,Rain,0,6899
None,286.61,0,0,90,Clouds,1,6210
None,286.3,0,0,90,Clouds,1,4746
None,285.73,0,0,90,Rain,1,3448
None,285.46,0,0,90,Clouds,0,3016
None,284.78,0,0,40,Clouds,0,2843
None,284.78,0,0,40,Clouds,0,1777
None,284.4,0,0,75,Clouds,0,1043
None,284.29,0,0,75,Clouds,0,538
None,284.22,0,0,90,Clouds,0,381
None,284.22,0,0,90,Clouds,0,275
None,284.29,0,0,75,Haze,0,350
None,284.29,0,0,75,Mist,0,350
None,284.22,0,0,40,Mist,0,941
None,283.86,0,0,75,Haze,0,2859
None,283.86,0,0,75,Mist,0,2859
None,283.79,0,0,90,Haze,0,6100
None,283.79,0,0,90,Mist,0,6100
None,283.77,0,0,90,Haze,1,7192
None,283.77,0,0,90,Mist,1,7192
None,284.08,0,0,90,Haze,1,6405
None,284.08,0,0,90,Mist,1,6405
None,284.34,0,0,90,Haze,1,5392
None,284.34,0,0,90,Mist,1,5392
None,284.93,0,0,90,Haze,0,4852
None,284.93,0,0,90,Mist,0,4852
None,286.42,0,0,90,Haze,0,5038
None,286.42,0,0,90,Mist,0,5038
None,288.02,0,0,75,Haze,0,5242
None,289.8,0,0,75,Haze,0,5281
None,290.72,0,0,40,Clouds,0,5745
None,291.08,0,0,40,Clouds,0,6701
None,291.28,0,0,75,Rain,1,6574
None,291.3,0,0,90,Rain,1,4808
None,289.79,0,0,75,Rain,1,3634
None,289.79,0,0,75,Drizzle,1,3634
None,288.48,0,0,90,Rain,0,3223
None,288.48,0,0,90,Drizzle,0,3223
None,286.86,0,0,75,Rain,0,2833
None,286.86,0,0,75,Mist,0,2833
None,286.36,0,0,90,Rain,0,2112
None,286.36,0,0,90,Mist,0,2112
None,286.36,0,0,90,Drizzle,0,2112
None,285.94,0,0,90,Rain,0,2910
None,285.94,0,0,90,Mist,0,2910
None,285.94,0,0,90,Drizzle,0,2910
None,285.81,0,0,90,Mist,0,1381
None,285.81,0,0,90,Rain,0,1381
None,285.81,0,0,90,Drizzle,0,1381
None,285.79,0,0,75,Rain,0,417
None,285.79,0,0,75,Mist,0,417
None,285.51,0,0,90,Mist,0,327
None,285.51,0,0,90,Rain,0,327
None,285.29,0,0,90,Mist,0,338
None,285.29,0,0,90,Drizzle,0,338
None,285.21,0,0,75,Mist,0,856
None,285.21,0,0,75,Rain,0,856
None,285.21,0,0,75,Drizzle,0,856
None,284.71,0,0,90,Mist,0,2781
None,284.71,0,0,90,Rain,0,2781
None,284.71,0,0,90,Drizzle,0,2781
None,284.92,0,0,90,Rain,0,5955
None,284.92,0,0,90,Mist,0,5955
None,284.98,0,0,90,Mist,1,7260
None,284.98,0,0,90,Rain,1,7260
None,285.29,0,0,90,Mist,1,6303
None,285.29,0,0,90,Rain,1,6303
None,285.29,0,0,90,Drizzle,1,6303
None,286.22,0,0,90,Rain,1,4648
None,286.22,0,0,90,Mist,1,4648
None,286.22,0,0,90,Rain,0,4734
None,286.22,0,0,90,Mist,0,4734
None,286.22,0,0,90,Drizzle,0,4734
None,285.82,2.4,0,90,Rain,0,4884
None,285.82,2.4,0,90,Mist,0,4884
None,287.111,0,0,92,Rain,0,5197
None,287.111,0,0,92,Rain,0,5106
None,289.288,0,0,36,Rain,0,5677
None,289.288,0,0,36,Rain,0,5994
None,289.288,0,0,36,Rain,0,6864
None,286.924,0,0,68,Rain,1,6736
None,286.924,0,0,68,Rain,1,5021
None,286.924,0,0,68,Rain,1,3962
None,283.293,0,0,0,Clear,0,3511
None,283.293,0,0,0,Clear,0,3166
None,283.293,0,0,0,Clear,0,3196
None,279.893,0,0,24,Clouds,0,2737
None,284.05,0,0,24,Clouds,0,983
None,283.35,0,0,24,Clouds,0,948
None,276.542,0,0,0,Clear,0,442
None,276.542,0,0,0,Clear,0,418
None,276.542,0,0,0,Clear,0,921
None,274.954,0,0,0,Clear,0,2824
None,274.954,0,0,0,Clear,0,6035
None,279.75,0,0,0,Clear,1,7241
None,278.952,0,0,0,Clear,1,6166
None,278.952,0,0,0,Clear,1,5388
None,280.65,0,0,0,Clear,0,4993
None,284.811,0,0,0,Clear,0,5228
None,282.65,0,0,40,Clouds,0,5640
None,284.32,0,0,20,Clouds,0,5521
None,285.62,0,0,1,Clear,0,5816
None,287.5,0,0,1,Clear,0,6604
None,287.83,0,0,40,Clouds,1,4910
None,286.6,0,0,1,Clear,1,3974
None,285.34,0,0,1,Clear,0,3527
None,282.63,0,0,1,Clear,0,2991
None,281.03,0,0,1,Clear,0,2181
None,280.33,0,0,1,Clear,0,1677
None,279.31,0,0,1,Clear,0,935
None,278.63,0,0,1,Clear,0,736
None,278.03,0,0,1,Clear,0,405
None,277.86,0,0,1,Clear,0,413
None,277.22,0,0,1,Clear,0,745
None,277.13,0,0,1,Clear,0,1442
None,278.56,0,0,1,Clear,1,2202
None,281.1,0,0,1,Clear,1,3497
None,284.05,0,0,12,Clouds,1,4366
None,287.75,0,0,1,Clear,0,4482
None,291.25,0,0,1,Clear,0,5285
None,292.34,0,0,40,Clouds,0,5057
None,293.17,0,0,1,Clear,0,4855
None,293.19,0,0,75,Rain,0,4755
None,293.46,0,0,1,Rain,1,4687
None,293.26,0,0,1,Clear,1,4444
None,291.11,0,0,1,Thunderstorm,0,3340
None,290.2,0,0,1,Clear,0,3497
None,289.31,0,0,1,Clear,0,3000
None,289.33,0,0,1,Clear,0,2256
None,289.23,0,0,40,Thunderstorm,0,1867
None,288.86,0,0,40,Thunderstorm,0,1063
None,288.86,0,0,40,Drizzle,0,1063
None,288.35,0,0,1,Thunderstorm,0,822
None,288.35,0,0,1,Rain,0,822
None,288.09,0,0,1,Thunderstorm,0,395
None,288.09,0,0,1,Rain,0,395
None,287.62,0,0,40,Rain,0,390
None,287.3,0,0,1,Thunderstorm,0,629
None,287.3,0,0,1,Rain,0,629
None,287.3,0,0,1,Drizzle,0,629
None,285.97,0.64,0,90,Rain,0,1180
None,285.97,0.64,0,90,Thunderstorm,0,1180
None,285.57,1.02,0,90,Rain,1,1734
None,285.57,1.02,0,90,Thunderstorm,1,1734
None,284.58,1.6,0,90,Rain,1,2620
None,284.58,1.6,0,90,Thunderstorm,1,2620
None,284.58,1.6,0,90,Mist,1,2620
None,284.34,4.06,0,90,Rain,1,2907
None,284.34,4.06,0,90,Thunderstorm,1,2907
None,284.34,4.06,0,90,Mist,1,2907
None,284.55,5.21,0,90,Rain,0,3494
None,284.55,5.21,0,90,Thunderstorm,0,3494
None,284.55,5.21,0,90,Mist,0,3494
None,284.35,1.02,0,90,Rain,0,3929
None,284.35,1.02,0,90,Mist,0,3929
None,284.35,1.02,0,90,Thunderstorm,0,3929
None,284.35,1.02,0,90,Drizzle,0,3929
None,284.58,1.02,0,90,Rain,0,4349
None,284.58,1.02,0,90,Mist,0,4349
None,284.58,1.02,0,90,Drizzle,0,4349
None,285.88,0,0,75,Rain,0,4779
None,285.88,0,0,75,Mist,0,4779
None,286.28,0,0,75,Mist,0,4347
None,286.28,0,0,75,Haze,0,4347
None,286.28,0,0,75,Rain,0,4347
None,286.36,0,0,90,Rain,0,4087
None,286.36,0,0,90,Mist,0,4087
None,286.36,0,0,90,Drizzle,0,4087
None,286.46,0.51,0,90,Rain,0,4461
None,286.46,0.51,0,90,Mist,0,4461
None,286.58,0,0,90,Mist,1,5823
None,286.58,0,0,90,Drizzle,1,5823
None,286.58,0,0,90,Haze,1,5823
None,286.58,0,0,90,Rain,1,5823
None,286.19,0,0,90,Mist,1,3260
None,286.19,0,0,90,Rain,1,3260
None,286.19,0,0,90,Haze,1,3260
None,285.29,1.02,0,90,Rain,0,2577
None,285.29,1.02,0,90,Mist,0,2577
None,285.29,1.02,0,90,Thunderstorm,0,2577
None,285.29,1.02,0,90,Drizzle,0,2577
None,284.99,1.91,0,90,Rain,0,2269
None,284.99,1.91,0,90,Thunderstorm,0,2269
None,284.79,1.4,0,75,Rain,0,1609
None,284.79,1.4,0,75,Mist,0,1609
None,284.79,1.4,0,75,Thunderstorm,0,1609
None,284.49,0.38,0,90,Rain,0,966
None,284.49,0.38,0,90,Mist,0,966
None,284.49,0.38,0,90,Drizzle,0,966
None,284.47,0.25,0,90,Rain,0,513
None,284.47,0.25,0,90,Mist,0,513
None,284.47,0.25,0,90,Drizzle,0,513
None,284.53,3.41,0,90,Rain,0,334
None,284.53,3.41,0,90,Mist,0,334
None,284.71,0,0,90,Rain,0,264
None,284.71,0,0,90,Mist,0,264
None,284.71,0,0,90,Drizzle,0,264
None,284.65,0,0,90,Rain,0,337
None,284.65,0,0,90,Mist,0,337
None,284.65,0,0,90,Drizzle,0,337
None,284.41,0.51,0,40,Rain,0,830
None,284.41,0.51,0,40,Mist,0,830
None,284.41,0.51,0,40,Drizzle,0,830
None,284.14,0,0,40,Rain,0,2776
None,284.14,0,0,40,Mist,0,2776
None,284.14,0,0,40,Drizzle,0,2776
None,283.78,0,0,90,Mist,0,5901
None,283.78,0,0,90,Drizzle,0,5901
None,283.52,1.52,0,90,Rain,1,6807
None,283.52,1.52,0,90,Mist,1,6807
None,283.52,1.52,0,90,Thunderstorm,1,6807
None,283.59,4.7,0,90,Rain,1,5521
None,283.59,4.7,0,90,Thunderstorm,1,5521
None,283.59,4.7,0,90,Mist,1,5521
None,283.48,0.76,0,90,Rain,0,4226
None,283.48,0.76,0,90,Mist,0,4226
None,283.48,0.76,0,90,Thunderstorm,0,4226
None,283.48,0.76,0,90,Drizzle,0,4226
None,283.78,0.25,0,90,Rain,0,4510
None,283.78,0.25,0,90,Drizzle,0,4510
None,283.78,0.25,0,90,Mist,0,4510
None,284.62,0,0,90,Mist,0,4678
None,284.62,0,0,90,Drizzle,0,4678
None,284.69,0,0,90,Mist,0,4860
None,284.69,0,0,90,Haze,0,4860
None,284.69,0,0,90,Drizzle,0,4860
None,284.79,0,0,90,Mist,0,5847
None,284.79,0,0,90,Haze,0,5847
None,284.79,0,0,90,Rain,0,5847
None,283.9,0,0,90,Clouds,0,6552
None,283.86,0,0,90,Clouds,1,6253
None,283.06,0,0,90,Clouds,1,4681
None,282.43,0,0,90,Clouds,1,3233
None,281.93,0,0,90,Clouds,0,2820
None,281.03,0,0,90,Clouds,0,2489
None,280.75,0,0,90,Clouds,0,1491
None,280,0,0,90,Drizzle,0,971
None,280,0,0,90,Mist,0,971
None,279.1,0,0,90,Drizzle,0,545
None,279.02,0,0,90,Clouds,0,360
None,278.47,0,0,90,Clouds,0,252
None,278.44,0,0,90,Clouds,0,332
None,277.97,0,0,90,Mist,0,839
None,277.99,0,0,90,Drizzle,0,6015
None,277.99,0,0,90,Mist,0,6015
None,278.09,0,0,90,Mist,1,7149
None,278.45,0,0,90,Clouds,1,6326
None,278.75,0,0,90,Drizzle,1,5321
None,278.75,0,0,90,Mist,1,5321
None,280.65,0,0,90,Clouds,0,5985
None,281.42,0,0,90,Clouds,1,6505
None,281.83,0,0,90,Clouds,1,3429
None,281.29,0,0,40,Clouds,0,2521
None,280.78,0,0,75,Clouds,0,1053
None,279.52,0,0,40,Clouds,0,354
None,278.67,0,0,1,Clear,0,327
None,277.95,0,0,1,Clear,0,866
None,277.91,0,0,75,Clouds,0,2918
None,277.59,0,0,1,Clear,0,5964
None,277.63,0,0,75,Clouds,1,7076
None,278.6,0,0,1,Clear,1,6518
None,280.1,0,0,1,Clear,1,5296
None,282.62,0,0,1,Clear,0,4941
None,283.37,0,0,1,Clear,0,5122
None,284.61,0,0,90,Rain,0,6115
None,282.81,2.96,0,90,Rain,1,6237
None,278.47,0.54,0,90,Rain,0,1012
None,278.47,0.54,0,90,Drizzle,0,1012
None,278.17,0.25,0,90,Rain,0,600
None,277.57,0,0,90,Rain,0,365
None,277.57,0,0,90,Mist,0,365
None,277.57,0,0,90,Thunderstorm,0,365
None,277.9,0,0,90,Drizzle,0,275
None,277.9,0,0,90,Rain,0,275
None,278.08,0.25,0,90,Rain,0,336
None,277.87,0.76,0,90,Rain,0,877
None,277.11,0.51,0,90,Rain,0,2772
None,276.35,0.25,0,90,Rain,0,5517
None,276.23,0.42,0,90,Rain,1,6154
None,276.23,0.42,0,90,Drizzle,1,6154
None,276.39,0,0,90,Rain,1,5691
None,276.39,0,0,90,Haze,1,5691
None,276.39,0,0,90,Drizzle,1,5691
None,276.02,1.02,0,90,Rain,1,5536
None,276.02,1.02,0,90,Drizzle,1,5536
None,275.78,1.86,0,90,Rain,0,4655
None,275.78,1.86,0,90,Snow,0,4655
None,276.44,0.96,0,90,Rain,0,4894
None,276.44,0.96,0,90,Drizzle,0,4894
None,277.14,0.25,0,90,Rain,0,5094
None,277.14,0.25,0,90,Mist,0,5094
None,278.38,0,0,90,Rain,0,5237
None,278.38,0,0,90,Drizzle,0,5237
None,278.81,0,0,90,Rain,0,5572
None,279.27,0,0,90,Rain,0,5967
None,278.73,0.51,0,90,Rain,0,6554
None,278.73,0.51,0,90,Drizzle,0,6554
None,278.39,1.02,0,90,Rain,1,6048
None,278.39,1.02,0,90,Drizzle,1,6048
None,278.22,1.52,0,90,Rain,1,4884
None,278.22,1.52,0,90,Mist,1,4884
None,278.22,1.52,0,90,Drizzle,1,4884
None,278.32,0.25,0,90,Rain,1,3464
None,278.32,0.25,0,90,Mist,1,3464
None,277.94,1.4,0,92,Rain,0,2934
None,277.94,1.4,0,92,Mist,0,2934
None,277.94,1.4,0,92,Drizzle,0,2934
None,277.9,1.52,0,90,Rain,0,2819
None,277.9,1.52,0,90,Mist,0,2819
None,277.9,1.52,0,90,Drizzle,0,2819
None,277.76,1.09,0,90,Rain,0,1993
None,277.76,1.09,0,90,Mist,0,1993
None,277.76,1.09,0,90,Drizzle,0,1993
None,277.71,0.51,0,90,Rain,0,1309
None,277.71,0.51,0,90,Drizzle,0,1309
None,277.36,0.51,0,90,Rain,0,597
None,277.36,0.51,0,90,Drizzle,0,597
None,276.59,0,0,75,Mist,0,458
None,275.96,0,0,1,Mist,0,357
None,275.63,0,0,20,Fog,0,398
None,275.63,0,0,20,Mist,0,398
None,274.88,0,0,75,Fog,0,810
None,274.88,0,0,75,Mist,0,810
None,274.86,0,0,75,Mist,0,2665
None,274.86,0,0,75,Fog,0,2665
None,274.88,0,0,90,Mist,0,5813
None,274.88,0,0,90,Fog,0,5813
None,275.38,0,0,75,Mist,1,6904
None,275.38,0,0,75,Fog,1,6904
None,276.95,0,0,75,Mist,1,5464
None,278.76,0,0,75,Clouds,1,5221
None,280.73,0,0,20,Clouds,0,4952
None,282.08,0,0,20,Clouds,0,5296
None,283.8,0,0,20,Clouds,0,5736
None,284.94,0,0,1,Clear,0,5553
None,286.27,0,0,20,Clouds,0,5842
None,287.05,0,0,20,Clouds,0,6258
None,287.62,0,0,20,Clouds,0,6631
None,288.21,0,0,20,Clouds,1,5959
None,288.32,0,0,20,Clouds,1,4888
None,287.77,0,0,40,Clouds,1,2433
None,285.73,0,0,1,Clear,0,950
None,283.63,0,0,1,Clear,0,872
None,282.32,0,0,1,Clear,0,808
None,281.95,0,0,1,Clear,0,526
None,281.53,0,0,75,Clouds,0,1506
None,281.1,0,0,75,Clouds,0,862
None,280.43,0,0,90,Clouds,0,687
None,279.31,0,0,40,Clouds,0,405
None,278.46,0,0,40,Clouds,0,413
None,277.62,0,0,20,Clouds,0,745
None,277.53,0,0,40,Clouds,0,1442
None,277.81,0,0,75,Clouds,1,2202
None,278.82,0,0,75,Clouds,1,3400
None,280.72,0,0,90,Clouds,1,4239
None,282.99,0,0,90,Clouds,0,4476
None,284.82,0,0,90,Clouds,0,4924
None,285.54,0,0,90,Clouds,0,5266
None,286.46,0,0,90,Clouds,0,4982
None,287.16,0,0,90,Clouds,0,4880
None,287.34,0,0,90,Clouds,0,4782
None,287.26,0,0,90,Clouds,0,4740
None,287.05,0,0,90,Clouds,1,4648
None,286.27,0,0,90,Clouds,1,4334
None,285.28,0,0,90,Clouds,1,3710
None,284.28,0,0,90,Drizzle,0,3347
None,283.24,0,0,90,Drizzle,0,3494
None,282.12,0,0,90,Rain,0,3170
None,281.38,0,0,90,Rain,0,2348
None,280.75,0,0,90,Rain,0,1628
None,280.02,0,0,90,Clouds,0,946
None,279.48,0,0,90,Clouds,0,735
None,279.02,0,0,90,Clouds,0,395
None,278.56,0,0,90,Drizzle,0,390
None,278.18,0,0,90,Clouds,0,629
None,277.7,0,0,90,Clouds,0,1180
None,277.72,0,0,90,Clouds,1,1734
None,278.53,0,0,75,Clouds,1,2453
None,280.82,0,0,75,Clouds,1,2996
None,282.67,0,0,75,Clouds,0,3601
None,284.8,0,0,75,Clouds,0,4049
None,286.25,0,0,75,Clouds,0,4526
None,287.03,0,0,75,Clouds,0,4756
None,288.44,0,0,75,Clouds,0,4514
None,289.21,0,0,75,Clouds,0,4377
None,289.44,0,0,75,Clouds,0,4557
None,289.39,0,0,75,Clouds,1,5102
None,289.61,0,0,75,Clouds,1,4051
None,289.18,0,0,75,Clouds,1,3351
None,287.54,0,0,40,Clouds,0,2784
None,285.25,0,0,20,Clouds,0,2364
None,284.35,0,0,20,Clouds,0,1696
None,283.23,0,0,1,Clear,0,1025
None,281.85,0,0,1,Clear,0,171
None,279.98,0,0,1,Clear,0,149
None,278.31,0,0,1,Clear,0,123
None,277.04,0,0,1,Clear,0,163
None,276.24,0,0,1,Clear,0,702
None,275.88,0,0,1,Clear,0,2766
None,275.36,0,0,1,Clear,0,5639
None,276.62,0,0,1,Clear,1,6457
None,280.76,0,0,5,Clear,1,5804
None,284.2,0,0,1,Clear,1,5032
None,286.84,0,0,1,Clear,0,4345
None,289.02,0,0,1,Clear,0,4459
None,289.84,0,0,1,Clear,0,4665
None,290.34,0,0,20,Clouds,0,4715
None,291.12,0,0,20,Clouds,0,5044
None,291.64,0,0,40,Clouds,0,5476
None,291.56,0,0,20,Clouds,0,6020
None,291.67,0,0,20,Clouds,1,5671
None,291.84,0,0,20,Haze,1,4148
None,291.17,0,0,20,Clouds,1,3028
None,289.43,0,0,20,Clouds,0,2858
None,286.27,0,0,20,Clouds,0,2748
None,284.07,0,0,1,Clear,0,1821
None,282.82,0,0,1,Clear,0,911
None,281.91,0,0,1,Clear,0,568
None,281.4,0,0,1,Clear,0,364
None,282.13,0,0,1,Clear,0,281
None,281.82,0,0,1,Clear,0,326
None,281.74,0,0,1,Clear,0,861
None,281.15,0,0,1,Clear,0,2878
None,280.58,0,0,40,Clouds,0,6083
None,281.26,0,0,75,Clouds,1,6952
None,284.25,0,0,75,Clouds,1,6325
None,286.98,0,0,75,Clouds,1,5476
None,289.51,0,0,1,Clear,0,4694
None,291.27,0,0,75,Clouds,0,4725
None,292.73,0,0,75,Clouds,0,4874
None,293.37,0,0,75,Clouds,0,4965
None,294.03,0,0,75,Clouds,0,5389
None,294.09,0,0,75,Clouds,0,5857
None,294.17,0,0,75,Clouds,0,6339
None,294.28,0,0,75,Clouds,1,6023
None,294.51,0,0,40,Clouds,1,4254
None,293.44,0,0,20,Rain,1,3212
None,291.64,0,0,20,Clouds,0,2801
None,289.96,0,0,1,Clear,0,2363
None,288.42,0,0,1,Clear,0,1708
