3M Libor_T-1,EM Bond_T-1,US Bond ETF_T-1,Wheat 1_T-1,Wheat 2_T-1,Crude Palm Oil_T-1,Brent 1_T-1,Brent 2_T-1,Light Crude_T-1,White Sugar_T-1,Corn_T-1,Corn_T-1,Euro Curr_T-1,AUD_T-1,INR_T-1,MR_T-1,Yuan_T-1,Dollex_T-1,S&P 500_T-1,DJ Index_T-1,Nifty_T-1,MSCI EM_T-1,Shanghai Index_T-1,Nikkei Ind_T-1,MSCI APAC ex J_T-1,EMEquity ETF_T-1,Silver_T-1,Platinum_T-1,Palladium_T-1,Gold_T-1,3M Libor_T-7,EM Bond_T-7,US Bond ETF_T-7,Wheat 1_T-7,Wheat 2_T-7,Crude Palm Oil_T-7,Brent 1_T-7,Brent 2_T-7,Light Crude_T-7,White Sugar_T-7,Corn_T-7,Corn_T-7,Euro Curr_T-7,AUD_T-7,INR_T-7,MR_T-7,Yuan_T-7,Dollex_T-7,S&P 500_T-7,DJ Index_T-7,Nifty_T-7,MSCI EM_T-7,Shanghai Index_T-7,Nikkei Ind_T-7,MSCI APAC ex J_T-7,EMEquity ETF_T-7,Silver_T-7,Platinum_T-7,Palladium_T-7,Gold_T-7,3M Libor_T-14,EM Bond_T-14,US Bond ETF_T-14,Wheat 1_T-14,Wheat 2_T-14,Crude Palm Oil_T-14,Brent 1_T-14,Brent 2_T-14,Light Crude_T-14,White Sugar_T-14,Corn_T-14,Corn_T-14,Euro Curr_T-14,AUD_T-14,INR_T-14,MR_T-14,Yuan_T-14,Dollex_T-14,S&P 500_T-14,DJ Index_T-14,Nifty_T-14,MSCI EM_T-14,Shanghai Index_T-14,Nikkei Ind_T-14,MSCI APAC ex J_T-14,EMEquity ETF_T-14,Silver_T-14,Platinum_T-14,Palladium_T-14,Gold_T-14,3M Libor_T-22,EM Bond_T-22,US Bond ETF_T-22,Wheat 1_T-22,Wheat 2_T-22,Crude Palm Oil_T-22,Brent 1_T-22,Brent 2_T-22,Light Crude_T-22,White Sugar_T-22,Corn_T-22,Corn_T-22,Euro Curr_T-22,AUD_T-22,INR_T-22,MR_T-22,Yuan_T-22,Dollex_T-22,S&P 500_T-22,DJ Index_T-22,Nifty_T-22,MSCI EM_T-22,Shanghai Index_T-22,Nikkei Ind_T-22,MSCI APAC ex J_T-22,EMEquity ETF_T-22,Silver_T-22,Platinum_T-22,Palladium_T-22,Gold_T-22,Gold_T+22
0.003774569,0.002595958,0.001494489,-0.027325024,-0.028081866,0,0.01509434,0.015263572,0.009567617,0.034451496,-0.011873351,-0.011873351,0.003018198,0.00239842,0.001975448,0.002214022,0.001671647,-0.001554634,-0.002651624,-0.004066825,-0.00441,-0.002543565,-0.000502891,-0.000225591,-0.001743206,0.001901593,0.003726309,0.002552648,0.014695341,0.004869384,-0.016293591,-0.007343492,0.001026982,-0.038388626,-0.035427492,-0.004545455,0.039446144,0.037299035,0.015358993,0.003223916,-0.015768725,-0.015768725,-0.009901858,-0.017832458,-0.007130872,-0.00391198,0.004226856,0.009482965,0.002933119,0.001096747,-0.01722096,-0.012074388,0.038754239,0.014164922,0.001905095,-0.029249194,-0.013699495,-0.037377451,0.02461093,-0.001878398,-0.02098756,0.004085422,0.005061867,-0.026391555,-0.032685931,0,0.049585433,0.050130208,0.019888476,0.008247423,-0.015121631,-0.015121631,-0.009901858,-0.010721248,0.001692763,-0.011764706,0.0038993,0.012359856,0.030385476,0.028385994,-0.003200208,0.006636354,0.04534552,0.01762577,0.020917933,-0.001184834,-0.007685467,-0.034419176,0.040426314,0.007167304,-0.028686397,0.022503782,0.007517384,-0.008308895,-0.011138015,0.028169014,0.066578556,0.062582345,0.049741726,-0.035774648,0.007397445,0.007397445,-0.010075346,-0.013194444,-0.001125334,-0.007067999,0.001716103,0.009777278,0.051882925,0.057085656,-0.012928501,0.033909654,0.058106988,0.028431611,0.044377799,0.03639046,0.002953072,-0.010081916,0.073975721,0.018026124,-0.006880105
-0.00408333,0.000832254,0.000746129,-0.007885658,-0.009304603,0,0.004956629,0.00433974,0.024239111,0.037101957,0.000667557,0.000667557,-0.00053102,0.004785362,0.004365582,0.002209131,-0.000457828,-0.00076306,0.01087871,0.017447745,-0.002014694,-0.008235221,-0.013720227,-0.011309521,-0.011253614,-0.001423488,0.009729245,0.021005729,0.011656658,0.006499147,-0.01999905,-0.001384019,0.002335357,-0.040057225,-0.041232227,-0.004545455,0.0372502,0.034813159,0.0359447,0.039531479,-0.013815789,-0.013815789,-0.005897887,0.005068281,-0.003075203,-0.001711491,0.003767093,0.005332503,0.016104056,0.019414895,-0.03055833,-0.01699828,0.024502295,0.001272872,-0.00811663,-0.017277609,0.00734355,-0.00124533,0.043351548,0.011376948,-0.024584621,0.009514038,0.00637779,-0.028474903,-0.036207718,-0.01440144,0.079713763,0.080900751,0.073338426,0.027793862,-0.013166557,-0.013166557,-0.012245255,-0.003628751,0.00365888,-0.006085686,0.003603363,0.0120945,0.04983263,0.055243715,0.005895015,0.002504713,0.032887588,0.012186062,0.010009117,0.007902299,0.001905367,-0.009264978,0.075882795,0.013464165,-0.035042855,0.022484648,0.007417144,-0.017089844,-0.023177209,0.046845124,0.058401305,0.057441253,0.068237978,0.005380912,0.002005348,0.002005348,-0.009125208,-0.003767792,0.004931661,-0.006085686,0.002191554,0.008796677,0.060968617,0.069239432,-0.01523374,0.021048335,0.043558177,0.022398161,0.029661959,0.022346369,0.01193149,-0.00310752,0.053715968,0.021315331,-0.011135419
-0.014629801,0,0,0,0,0.007305936,0.024969174,0.025462963,0,0.005633803,0,0,0.001328256,-0.001260681,0.000701066,0,-0.000369385,0,0,0,-0.007781321,0.005912848,0.026831197,0.018239642,0.00873251,0,0.001584786,0,0.017458101,0.003890962,-0.019788654,0.000462193,0.001867414,-0.018527548,-0.020338983,-0.00496166,0.078145266,0.076985413,0.061378659,0.054030115,-0.004648074,-0.004648074,-0.002821869,0.004366812,0.001122177,0.002824512,0.003396316,0.004113691,0.025701668,0.028356509,-0.038705802,-0.005027021,0.051990918,0.025568061,0.001188088,-0.007311321,0.005728835,0.008170962,0.05198556,0.012305062,-0.036711388,0.008667288,0.003741815,-0.020437956,-0.026936027,0.00501139,0.086423787,0.086494441,0.049486461,0.040816327,-0.00794176,-0.00794176,-0.010673666,-0.003215434,-0.000140095,-0.006569343,0.005215143,0.011302324,0.051363636,0.053022462,-0.00105612,0.006778338,0.061714475,0.029867929,0.0222125,0.006215635,-0.00258822,-0.009264978,0.082868822,0.010892931,-0.047597947,0.019018925,0.008174387,-0.028474903,-0.032982792,0.039095619,0.087489779,0.087205497,0.070884146,0.024978467,-0.015111695,-0.015111695,-0.007634928,-0.008482826,0.004560426,-0.007052529,-0.001181073,0.00873367,0.052975007,0.06209043,-0.024231559,0.027496885,0.076073131,0.043111869,0.039430582,0.01789601,0.018041237,-0.003726708,0.043696275,0.026908781,-0.01049278
-0.000900277,-0.000646771,0.00055918,-0.028315946,-0.028670292,-0.024025385,-0.000902256,0.000300978,0.004092527,0.007282913,-0.012675117,-0.012675117,0.002829855,0.004628331,-0.001120919,-0.000734754,-0.001404183,-0.003962685,0.001498775,0.000311785,-0.003439543,0.000232461,0.000468095,0.000977359,-0.00031126,0.007840342,0.011392405,0.019326683,0.01544269,0.011258153,-0.020943379,0.004271123,0.000186324,-0.055984556,-0.055288462,-0.016894977,0.072131677,0.072269721,0.063713478,0.077291791,-0.011356045,-0.011356045,0.001059322,0.010581264,0.001826869,0.003196459,0.001987364,-0.001210716,0.026544751,0.031266617,-0.030999854,0.000912138,0.052483349,0.047679727,0.005970675,0.006166983,0.009922265,0.02443609,0.055278174,0.020616595,-0.03471905,0.000925412,0.002053388,-0.05552873,-0.061604585,-0.022252498,0.075951417,0.078008433,0.036744442,0.060454143,-0.029508197,-0.029508197,-0.011936917,-0.011454596,0.00098287,-0.006090134,0.00663041,0.012376757,0.036817665,0.035037574,-0.004454646,0.000326055,0.069914585,0.036295505,0.014430385,-0.007487131,-0.005043273,0.003067485,0.087068332,0.016346977,-0.043371967,0.013493253,0.009496944,-0.053701016,-0.06025825,0.005604858,0.061681048,0.064371497,0.045193554,0.016106245,-0.028233749,-0.028233749,-0.001848429,-0.000558114,0.001264045,-0.00729927,-0.00302516,0.001909982,0.040831839,0.047962164,-0.027743778,0.018641545,0.06149459,0.030803147,0.030273868,0.020938628,0.04308094,0.02507837,0.074827461,0.046810969,-0.023768157
0.008378609,9.25E-05,9.31E-05,-0.018916155,-0.017302799,-0.0102183,0.011137869,0.011283286,0.014354067,0.000278087,0.002702703,0.002702703,-0.000440917,0,-0.004067892,-0.003921569,-0.00562463,-0.000683796,0.001777132,0.002437883,0.012362851,0.011906782,0.002022393,0.006048074,0.011286682,0.005657709,0.003128911,0.006116208,0.006083136,-0.001990933,-0.009159226,0.006700791,0.001305605,-0.074288471,-0.07208073,-0.032243415,0.090938616,0.09070258,0.083885628,0.100673195,-0.00669344,-0.00669344,0.005321508,0.014732965,-0.00182764,-0.001474201,-0.010705818,-0.006212844,0.027640416,0.035976771,-0.014083278,0.013437241,0.040439753,0.054016172,0.015535536,0.015230842,0.020759042,0.052463212,0.074341393,0.023045878,-0.027075799,-0.00652094,-0.000837521,-0.071151985,-0.074748443,-0.031363636,0.085298869,0.098007187,0.054726368,0.055457746,-0.013297872,-0.013297872,-0.009524642,-0.014988999,0.000704722,-0.007327797,0.003315511,0.009165289,0.02980659,0.038191304,-0.008817324,-0.000579088,0.068346509,0.031674986,0.01613124,-0.010208817,-0.002178649,0.003660769,0.108339538,0.013516993,-0.0393164,0.013586957,0.009590973,-0.071601355,-0.076518412,-0.004670715,0.069574908,0.072944932,0.060196333,0.013810598,-0.025607354,-0.025607354,-0.002551918,0.000698519,-0.002486758,-0.011192214,-0.011040777,0.00122488,0.042681534,0.050516972,-0.020653448,0.030310796,0.057731836,0.034371768,0.040942232,0.026714801,0.053219448,0.039823009,0.093279471,0.046016897,-0.018888084
-0.004648229,-0.00064713,-0.002235261,0.015112038,0.018125324,0.006569686,-0.003572492,-0.001338887,0.00174703,-0.011398388,0.010781671,0.010781671,-8.82E-05,-0.009912048,0.002112676,0.002952756,0.000223281,0.001565513,-0.003526412,-0.003999701,0.005067324,0.00159532,-0.003410704,0.001527659,0.002251385,-0.002109705,-0.013412352,-0.004255319,-0.013436345,-0.011431475,-0.015552123,0.002318034,-0.001118881,-0.063461538,-0.056168987,-0.020547945,0.069158281,0.072535549,0.06758518,0.097192225,-0.007279947,-0.007279947,0.00088308,-0.000140984,0.008790586,-0.000245278,-0.007840416,-0.001075391,0.010984687,0.016710218,-0.003836069,0.008500826,0.029906691,0.028758338,0.013938367,0.004720321,0.007068263,0.041322314,0.046685674,0.009614578,-0.029872321,-0.004512386,0.001495746,-0.071496663,-0.069569333,-0.025,0.064228935,0.067079955,0.030368374,0.049586777,-0.008592201,-0.008592201,-0.010476689,-0.02165816,-0.003780454,-0.004396678,-0.003425978,0.010734576,0.025253738,0.031389381,-0.009528487,0.000755094,0.051014916,0.032510454,0.018379118,-0.004443405,-0.006033562,-0.003043214,0.087375046,0.00393033,-0.046145543,0.01264637,0.006482525,-0.066602779,-0.067804647,-0.00786309,0.08651193,0.091367257,0.082090961,0.018911175,-0.011206328,-0.011206328,-0.002113048,-0.0042123,-0.001403509,-0.013075061,-0.012883418,0.003135936,0.053925329,0.059257563,-0.012167266,0.039935367,0.066711954,0.040795407,0.051945954,0.042615724,0.031570022,0.039340102,0.091821561,0.029946133,-0.000990092
-0.001791777,0.006197965,0.002520302,-0.004106776,-0.003051882,-0.003263403,-0.000448163,-0.001340682,0.004011161,0.00928009,0.001333333,0.001333333,0.000617611,0.004935138,-0.001827126,0,-0.001235211,-0.00101444,0.006411088,0.007008727,0.000166823,0.007289297,0.019051158,-0.001803931,0.007046175,0.011040639,0.006386342,0.026251526,0.019748042,0.003476657,-0.013972986,0.008436863,0.003175789,-0.069990412,-0.0671109,-0.023744292,0.052044025,0.054917388,0.05924563,0.084617709,-0.009234828,-0.009234828,0.00674656,0.005502257,0.002116551,0.002706027,-0.007189562,-0.006403855,0.014398681,0.019125977,-0.000185294,0.016133878,0.030560754,0.013290939,0.015940654,0.02305681,0.022550594,0.072750479,0.073476703,0.016529875,-0.032230341,0.00508224,0.004865269,-0.076630176,-0.073724008,-0.028181818,0.065106654,0.06581876,0.043880326,0.054038179,-0.010540184,-0.010540184,-0.008220376,-0.013427464,-0.009483961,-0.003422983,-0.004656957,0.006833452,0.024881921,0.03139698,-0.0110518,0.010122657,0.071037967,0.025940719,0.026257093,0.004903105,0.003404363,0.028134557,0.097471601,0.012213329,-0.044892317,0.013888889,0.007977475,-0.079696395,-0.079812207,-0.024189868,0.097065093,0.100459619,0.092617195,0.022507123,-0.008580858,-0.008580858,-0.003427065,-0.00196051,-0.002247822,-0.01426844,-0.01156163,0.003994882,0.058350703,0.059253439,-0.003679084,0.04655478,0.086486534,0.040390469,0.06077214,0.043393939,0.03680542,0.058564232,0.11172977,0.035647148,-0.009256539
-0.002879547,-0.001654868,-0.00027933,-0.038659794,-0.035714286,-0.057530402,-0.032132716,-0.031622912,-0.029529269,-0.023683477,-0.011984021,-0.011984021,0.001498986,0.005331837,-0.002844269,-0.002698724,-0.003993325,-0.000974023,0.001231796,0.00231025,0.008196152,0.008485303,0.056007322,0.004794285,0.009094029,0.011152416,-0.001759236,0.010113028,0.029048414,-0.000489489,-0.020509451,0.004161272,0.001398993,-0.080827994,-0.074436827,-0.079908676,0.003097893,0.006199628,0.018224895,0.023663453,-0.009345794,-0.009345794,0.005221701,0.008444757,-0.002703845,-0.002209131,-0.012804419,-0.005826064,0.01834849,0.025651558,0.012474351,0.027369262,0.088827264,0.018378682,0.026969867,0.032502966,0.016962171,0.080840229,0.08866125,0.011108817,-0.03646887,-0.003212778,0.002427411,-0.116113744,-0.107227208,-0.084090909,0.042666237,0.043729904,0.033863805,0.026963658,-0.024967148,-0.024967148,-0.004731861,-0.009538291,-0.009815436,-0.006112469,-0.008631685,0.003601653,0.021335428,0.026776438,-0.004961429,0.014964407,0.131023936,0.032803936,0.028926343,0.002303086,0.003030303,0.040441176,0.115454216,0.009209552,-0.045617144,0.007328386,0.00599644,-0.105515588,-0.105113636,-0.084090909,0.058342866,0.060784314,0.045275959,-0.00284576,-0.016567263,-0.016567263,0.004688191,0.010008458,-0.002422876,-0.018353055,-0.014608978,-0.00194615,0.058198635,0.062668308,0.002792678,0.047279972,0.142605559,0.046348343,0.064412983,0.044897959,0.037482043,0.059925094,0.167424242,0.036312316,-0.013262474
-0.003695099,0.002946864,0.001117631,-0.012868633,-0.01005291,-0.011414392,0.013588635,0.013401109,0.010202255,-0.007420091,-0.014150943,-0.014150943,0.002377179,0.002930914,0.001863933,0.00098401,0.002034588,-0.004252539,-0.000790384,-0.001301934,-0.004117609,-0.002527076,-0.00667518,-0.003662168,-0.004572163,-0.003446691,0.002832326,0.008244994,0.012329656,0.001130243,-0.020127624,0.006282916,0.001770736,-0.08544461,-0.075135937,-0.090410959,0.011713933,0.015277778,0.004270463,-0.02028169,-0.024016011,-0.024016011,0.00814664,0.006583555,-0.005187886,-0.003428851,-0.01034279,-0.009297862,0.006593169,0.006750698,0.010340905,0.033282329,0.096604813,0.026255668,0.033909614,0.030411024,0.010015848,0.067331671,0.089385475,0.005715324,-0.039724141,0.004890201,0.004110229,-0.122079161,-0.113270142,-0.094545455,0.04940048,0.050622804,0.040368664,0.018448023,-0.0375,-0.0375,0.002200704,0.011685203,-0.008247134,-0.005134474,-0.006614659,-0.004014939,0.022803402,0.026296657,-0.020533426,0.015718307,0.123474147,0.02756196,0.025517751,0.012607985,0.01743295,0.066002491,0.136612022,0.017157294,-0.044609922,0.011234912,0.007592801,-0.116602687,-0.113690194,-0.090410959,0.067143554,0.070800781,0.049070632,0.024447717,-0.038132807,-0.038132807,-0.002365931,0.000556948,0.000846382,-0.012977562,-0.006938679,0.002181765,0.04846215,0.053392462,0.005078591,0.031573778,0.130603007,0.032533182,0.043658261,0.027725118,0.012004573,0.052243393,0.146637266,0.01950673,-0.028911001
-0.001046073,0.000275457,-0.002139734,-0.001629549,-0.001603421,-0.036144578,0.008988422,0.010335917,0.017363572,0.007475561,-0.006151743,-0.006151743,-0.001405358,-0.006679655,0.003382664,-0.001228803,-0.002358913,0.001572868,-0.000544042,-0.002794537,-0.002644135,-0.003451841,0.004184203,0.004994081,-0.001898001,-0.008531243,-0.01223875,0.009929907,-0.020192308,-0.006593605,-0.006619686,0.006560103,-0.000372787,-0.086934923,-0.076618883,-0.129646419,-0.00406015,0.000300978,0.021708185,-0.018487395,-0.030020013,-0.030020013,0.005394411,0.00112202,-0.002522068,-0.004653441,-0.012312468,-0.007739619,0.00604554,0.003937295,0.015571918,0.02366284,0.072418945,0.012905833,0.023013773,0.021620337,-0.003924051,0.077930175,0.049073439,-0.004788297,-0.026277345,0.007025328,0.001493931,-0.10385178,-0.095399516,-0.133964817,0.073767834,0.077309562,0.084419263,0.034543844,-0.034528552,-0.034528552,0.002557319,0.005493732,-0.001402721,-0.001842073,-0.008957969,-0.003657766,0.031902589,0.032405452,-0.023736607,0.018516866,0.12817499,0.038803871,0.024229204,0.014150943,0.001782304,0.086737901,0.103610108,0.007457844,-0.045217233,0.016136554,0.006002626,-0.112934363,-0.110052406,-0.135913591,0.102180063,0.108757298,0.096638655,0.01447597,-0.04279131,-0.04279131,-0.005597831,-0.003768318,0.00182944,-0.010710808,-0.009119623,0.004261275,0.056179435,0.059398521,0.013609653,0.032294745,0.137408818,0.043949344,0.042276133,0.029693487,-0.000444586,0.067943175,0.148384673,0.012535866,-0.021139567
-0.004188673,-0.000642556,-0.001771397,-0.01468988,-0.017665953,-0.002604167,-0.003170769,-0.002858432,0.003831418,-0.004280822,-0.005502063,-0.005502063,8.80E-05,-0.006164192,-0.00505689,0.000246063,0.001346862,3.12E-05,-0.002825547,-0.002661519,-0.001309379,-0.009716724,-0.004357199,-0.007948875,-0.006731702,-0.013023256,-0.008577964,0.006362059,0.009486425,-0.005409911,-0.009889257,0.006564349,-0.002701192,-0.074130879,-0.066157761,-0.110543428,-0.006321493,-0.002858432,0.021442495,-0.029755284,-0.022972973,-0.022972973,0.002645503,-0.009632835,-0.006452518,-0.003676471,-0.009591474,-0.003760879,0.001701586,0.000953215,0.017742719,0.013480595,0.06724663,0.003873227,0.016443528,0.000471476,-0.02359199,0.064220183,0.042919905,-0.021191875,-0.030625521,0.01086351,-0.002515372,-0.125965251,-0.117788462,-0.125570776,0.065354204,0.06920471,0.086522149,0.045236669,-0.034068136,-0.034068136,0.003707627,0.000846501,-0.004637437,-0.000491763,-0.007623172,-0.004967042,0.028291505,0.032249636,-0.013807157,0.01440503,0.123259307,0.051737629,0.022512382,0.006641366,-0.013903811,0.090225564,0.100570613,-0.001012184,-0.047096248,0.014631873,0.001590271,-0.118734793,-0.117364117,-0.127562642,0.078581931,0.083714846,0.076377218,0.017201166,-0.043017869,-0.043017869,-0.005249344,-0.008248287,-0.00770524,-0.010948905,-0.00582432,0.003506538,0.054731061,0.054354848,0.013170988,0.020587501,0.133641599,0.03486729,0.038697874,0.014582835,-0.015024304,0.074737492,0.146785582,0.000609821,-0.019231941
-0.006359148,-0.007623771,-0.004109461,0.002760906,-0.003269755,0.037597911,-0.015449864,-0.01991551,-0.025156142,-0.013184293,0.005532503,0.005532503,0.000351803,-0.001973499,0.00225893,0.001722017,0.00203252,0.003847874,0.006895338,0.00425683,0.006578643,0.000561396,0.018038774,0.010172007,0.003982157,0.001178134,-0.025648914,-0.015149425,0.001571614,-0.014739308,-0.024360024,-0.001201812,-0.006892056,-0.053673788,-0.052822372,-0.067573909,-0.032450134,-0.033620946,-0.018343816,-0.042813456,-0.020215633,-0.020215633,0.00344067,-0.011587324,-0.000140845,0.001968504,-0.00196487,0.000756837,0.006819406,0.002769468,0.011927772,0.002117564,0.084305558,0.007988245,0.009101755,-0.003984998,-0.051603244,0.041726444,0.038243198,-0.033694981,-0.033296131,0.005490926,-0.005595449,-0.123974916,-0.121095627,-0.09763851,0.055537512,0.054032127,0.06400303,0.053549572,-0.026773762,-0.026773762,0.008780488,0.002974926,-0.001968227,0.0004914,-0.012649653,-0.005460709,0.034648314,0.038845876,-0.002323488,0.015583259,0.128154607,0.062435911,0.024778692,0.01118515,-0.031915436,0.096378759,0.115427643,-0.011425634,-0.050342622,-0.000185082,-0.004760127,-0.123128923,-0.126552053,-0.09763851,0.052631579,0.053519299,0.032335109,0.01533471,-0.046557377,-0.046557377,-0.008974471,-0.022909191,-0.00322943,-0.008038977,-0.000998287,0.012450178,0.045743272,0.040434366,0.019874575,0.014380196,0.162460539,0.050891347,0.035217245,-0.005849321,-0.053433784,0.051312883,0.13550698,-0.019854113,-0.000434775
0.003513566,-0.00055535,0.001219169,-0.012665198,-0.003827228,-0.004529441,0.008461538,0.010006158,0.011033992,-0.006970665,0.004126547,0.004126547,-0.003253033,0.001694915,-0.001267784,0.000491159,-4.47E-05,0.001605768,-0.0038806,-0.007940808,0,0.001973294,0.011212573,0.010153828,0.002879426,0.001412097,-0.008458968,-0.025758036,-0.008033389,-0.005333051,-0.016359864,-0.001110083,-0.003453748,-0.079568789,-0.073245168,-0.077855478,-0.020764864,-0.022642634,-0.009243111,-0.038526434,-0.026666667,-0.026666667,0.00026469,0,-0.003513703,-0.000490677,-0.002232309,0.00079706,0.006461541,-0.001198423,0.006825859,0.002495735,0.100215924,0.01667006,0.009734089,-0.000469814,-0.046841606,0.019230769,0.043929179,-0.0277339,-0.031657556,0.001205378,-0.004568765,-0.137980769,-0.125300048,-0.096803653,0.046957355,0.048250519,0.057717371,0.054921321,-0.033752482,-0.033752482,0.001148004,-0.000140984,0.005245995,-0.000735835,-0.010055223,-0.000279188,0.017517206,0.015491769,0.002963606,0.011017777,0.133119742,0.045907801,0.023808133,0.004248289,-0.040104432,0.061347743,0.092665716,-0.018385972,-0.047441096,-0.008265981,-0.006514052,-0.1321394,-0.126976521,-0.100909091,0.058966074,0.071708592,0.046803022,0.0032277,-0.029255319,-0.029255319,-0.009349878,-0.024752475,-0.000704722,-0.004885198,0.001299322,0.011550775,0.032805739,0.032799633,0.003005277,0.003513578,0.17140286,0.05047539,0.028332323,-0.012761021,-0.061674448,0.018608908,0.141481757,-0.025856455,2.52E-03
-0.00038349,0.000463049,0.000655676,0.012269939,0.018660812,0.001516684,0.000305111,0.001219326,-0.00228833,0.003217315,0.002739726,0.002739726,-0.002734409,-0.001410039,-0.00583921,0,0.00022373,0.001903146,-0.001131477,-0.000504267,0.011409767,0.001424618,0.008809392,-0.004388224,-7.61E-05,0.00987074,0.003184249,0.002395927,-0.011480682,0.000594754,-0.01497213,-0.006803347,-0.005307263,-0.06443299,-0.053061224,-0.073433115,-0.020026902,-0.020137232,-0.015459441,-0.044302034,-0.025299601,-0.025299601,-0.003086148,-0.006314017,-0.007519009,-0.000490677,-0.000774824,0.003719937,-0.001081402,-0.008650186,0.018143657,-0.003341035,0.089158428,0.014037939,0.002592847,-0.001626394,-0.04987434,-0.00446163,0.011959933,-0.030526169,-0.028735911,0.001576117,-0.002148328,-0.12991371,-0.116611138,-0.09543379,0.030974843,0.033674272,0.042870285,0.036566939,-0.034300792,-0.034300792,0.003639592,-0.000846501,-0.005418372,0.002214022,-0.007958815,-0.002707739,0.013301708,0.010310348,0.017955001,0.012738939,0.122443931,0.027515456,0.018574832,0.021392917,-0.028448442,0.067964263,0.086315412,-0.014500888,-0.046109426,-0.005157013,-0.001308778,-0.134890372,-0.121628017,-0.099545455,0.042448331,0.044190113,0.018508535,0.012396694,-0.032385988,-0.032385988,-0.01292125,-0.02303766,-0.013077569,-0.004885198,-0.005428173,0.013465301,0.03071091,0.029633868,0.008610521,0.004681965,0.166530029,0.045116048,0.028213902,0.004911132,-0.049575765,0.018563603,0.12211033,-0.023332042,0.003841654
-0.004653518,-0.000833102,0.001497707,-0.019283747,-0.030711207,0.007067138,0.005490316,0.003196834,-0.001764291,-0.014577259,-0.010928962,-0.010928962,-8.84E-05,-0.007060152,-0.005901881,0.003190967,0.000581569,7.23E-05,-0.006524116,-0.005160302,0.005965897,0.00053359,0.01566753,-0.005959143,0.001045866,-0.005585292,-0.003379138,-0.011951001,0.015078428,-0.000637129,-0.016724588,-0.005985818,-0.003539164,-0.045576408,-0.048148148,-0.009925558,0.018066708,0.015095502,0.012708072,-0.035388128,-0.02425876,-0.02425876,-0.004666314,-0.018562456,-0.010562286,0.005412054,0.003814852,0.004771141,-0.008819396,-0.016039047,0.015891398,-0.011199499,0.047552254,0.003185585,-0.005403465,-0.018152574,-0.051416163,-0.026207303,-0.001778066,-0.030669372,-0.036891027,-0.001849454,-0.002145122,-0.122720552,-0.119000979,-0.089041096,0.02122057,0.021388717,0.031164571,-0.01256208,-0.033377837,-0.033377837,0.00053102,-0.010274455,-0.013237572,0.003190967,-0.009038413,-0.00108272,0.009367272,0.009201085,0.028563984,0.01586324,0.140603454,0.021622813,0.021420672,0.01376038,-0.035326122,0.052514322,0.086725539,-0.019901256,-0.051156021,-0.002587322,0.001029192,-0.152784388,-0.149810964,-0.093181818,0.049506527,0.047694754,0.025929284,-0.007342144,-0.046113307,-0.046113307,-0.011368605,-0.026578073,-0.022733612,-0.000733496,-0.004849761,0.010651838,0.017094393,0.017198924,0.012898348,0.007284993,0.184806673,0.034143261,0.02999413,-0.002334812,-0.049861304,0.011314985,0.127343349,-0.01931089,0.003840294
0.00236269,-0.002316102,0.002804,-0.019662921,-0.026125625,-0.007518797,0.002426816,0.002276176,0.003181336,-0.001183432,-0.017265193,-0.017265193,-0.009995577,-0.002701934,0.000342515,-0.000244678,0.000491811,0.008196298,-0.00812571,-0.007799105,0.000470461,-0.011478857,0.001392219,-0.006519481,-0.006762533,-0.018488182,-0.003642733,-0.016328999,-0.00702092,-0.00067244,-0.010746021,-0.01120191,-0.001860638,-0.052145573,-0.063602352,-0.006024096,0.006855576,0.003951968,0.005669738,-0.0293272,-0.02734108,-0.02734108,-0.01695213,-0.024074589,-0.012064834,0.004177931,0.002269334,0.017332792,-0.01609578,-0.022440343,0.02057165,-0.02007345,0.056060067,0.000308633,-0.007592006,-0.032972101,-0.057540953,-0.049941589,-0.020858974,-0.032414795,-0.030657353,-0.004989374,-9.32E-05,-0.133134625,-0.133959466,-0.095890411,0.018649815,0.019290123,0.009964413,-0.049014085,-0.050700467,-0.050700467,-0.008943593,-0.017649531,-0.017190129,0.000734754,-0.008096927,0.007873772,-0.009608733,-0.015841133,0.031125284,0.012540788,0.158080551,0.026572405,0.026060166,-0.003563792,-0.048101426,0.014027431,0.066662011,-0.026884732,-0.050345079,-0.011474206,0.001680515,-0.172985782,-0.172413793,-0.1,0.064079858,0.061897106,0.050333087,-0.010550996,-0.065045992,-0.065045992,-0.019277953,-0.03055018,-0.019938479,-0.000977995,-0.004360336,0.016655043,0.004101983,0.002428426,0.011326691,-0.007922836,0.186456183,0.029339225,0.016446026,-0.034085675,-0.052007576,-0.003370098,0.105653275,-0.022400091,0.009078215
