id,tweet
2698319004,just got #newtwitter
2698318979,#newtwitter is cool... I totally support this change... unlike when #facebook changes... their not organized at all :S -_-
2698317967,I think im the only one whos not on the #NewTwitter . I dont like change.
2698317114,Infinite scroll is making Twitter very addictive. #myweakness #newtwitter
2698315363,how do you integrate with #newtwitter? did it go from an api thing to a bizdev thing? (like adding something to the right pane)
2698314803,HELL-O SUGARS.. JUST GOT THE #NewTwitter ... IT'S COOL YOU KNOW... EVERYBODY MUST TRY IT!!! ;)
2698314331,How do I get out of the #NewTwitter ? Help!
2698313186,#NewTwitter is addictive. We love it. What does everyone else think?
2698310128,"Did #newtwitter do away with the ""followers you also follow"" feature? I can't seem to find it."
2698305503,Def digging the #newtwitter
2698305454,no se en q pensar =S el #Newtwitter esta geneeal!!! xDD
2698304628,I Still Dont Likee #NewTwitter. But Im Getting Use To It !
2698303473,u would think widd the #newtwitter would come with more den 140characters
2698301840,@JoStarKilla Yesh yesh fix #newtwitter so she can be the prettiest girl at #twitterprom
2698301431,RT @YoungStelly13  RT if you got the #Newtwitter
2698300915,Just tried out the #NewTwitter ...I HATE it
2698300419,RT @FiriViBritannia: I Like #newtwitter. Sue me.
2698299255,Oohhh...finally got #newtwitter!
2698297976,Why is #NewTwitter not showing me the options to reply and retweet? This version is quite moody...
2698295449,trying #newtwitter
2698294148,RT @vickyvette: If you like #OldTwitter waaaay better than #NewTwitter > retweet :)
2698293901,COMO D� RETWEET NESSE #NEWTWITTER?!
2698293468,wow congrats #newTwitter you found a way to organically send me to promoted tweeters that are not verified promoted tweeters #wellDone
2698292949,#Newtwitter  Eba!
2698292042,"puts , nao gostei do #newtwitter"
2698290033,I Like #newtwitter. Sue me.
2698288753,"I Think I Likee #NewTwitter , Gonnaa Take Some Getting Used To Though. Lol"
2698288685,.@Dreiari GASP! - #oldtwiter runs off never to be seen again- @twitter ok now that that's over optimize #newtwitter already. kthxbai o/
2698288576,this #newtwitter is annoying me now... #ugh
2698288444,alguem sabe sair do #newtwitter ?
2698288391,"Woah, my #TrendingTopix list just refreshed itself.. #newtwitter"
2698285211,just got used to the old twitter.. now I need to get used to #newtwitter
2698283997,"ooh i like it.. i may be super late to this #newtwitter, but this hoe is sexy =)"
2698282196,to no #newtwitter
2698281755,RT @vickyvette: If you like #OldTwitter waaaay better than #NewTwitter > retweet :)
2698281717,RT @ReginaeTrueFans: #Newtwitter is so slow!
2698281027,#newtwitter
2698277703,Ok #newtwitter I think I likey
2698277645,RT @Dreiari: *switches back to #newtwitter* Well that was awkward..#oldtwitter was very senile
2698277042,@shelikestowrite @yame1986 did you make the switch? Do u like it? #newtwitter
2698275374,The #newtwitter is fat. Right @EatmyStupidity ?
2698275068,um...#newtwitter #fail Why is there all this extra space on my screen??? No need for all dat
2698273535,RT Quem tem o #newtwitter
2698273178,"on the #newtwitter , what are your thoughts on it ?  mine: not bad... :]"
2698271815,NO #Newtwitter
2698270239,It says list next to mentions RT @w0rd0fm0uf: #Question: In the #NewTwitter how do you view your lists?
2698269400,#newtwitter delivers messages like a hour late.
2698269099,#newtwitter :)
2698268639,Me olvido de twitter por el #NewTwitter no me agradaaaa D:
2698267810,#Newtwitter is so slow!
2698267292,i'm not completley sure if i like the #newtwitter
2698264767,#Newtwitter
2698262710,"Yep, I like #newtwitter"
2698261680,I'm leaving my #newtwitter preview and pray that I never get it for reals.... :)
2698261233,Dear designers of #newtwitter :: #nicetry
2698261109,"Not too sure about #newtwitter yet. Not a big deal, because I'm usually on Tweetdeck or Twitter for iPhone."
2698259919,FINALLY. I got the #newtwitter!! woot
2698259101,sooo imm summ what kinda feelin this #newtwitter... .. jus ah lil #imjussayin
2698255687,"That shit go hard RT @babyJIT_727: woahhhhhh this #NewTwitter straiqht , who else upqraded ?"
2698253944,morning all! finally got the #newtwitter thanks #twitter! party party!
2698253234,Hating #newtwitter . Wanna go back ! #engtwit #twinglish
2698252232,"#newtwitter sucks,it's official.I can NOT see a whole convo on my screen!How do u people with ""smartphones"" see any of it?Im kinda pissed:)"
2698249889,"#newtwitter is actually pretty good. Tweeting from the #oldtwitter web interface made me feel like a bit of a noob, but not so much anymore"
2698249210,"I like #newtwitter because I can watch videos within the page, plus check my mentions & retweets without searching"
2698249176,#newtwitter follow me @ lamborell
2698248823,btw i LOVE the #NewTwitter! :)
2698248623,#NewTwitter doesn't work on iPhone. @stop @design @twitter #iphone #fail
2698247224,@jennibichinho perae deixa eu achar a DM nesse #newtwitter >.<
2698246861,Made it home. Finally got the #NewTwitter preview. Saw that the #bears won. Have a lot of TV on which to catch up. Short sentences.
2698246290,RT @RetwittearSi: Prefieres mas el Viejo Twitter que el Nuevo Twitter :D #newtwitter
2698245240,This #NewTwitter makes my whole window look so bright. Too bright o.o
2698245187,*switches back to #newtwitter* Well that was awkward..#oldtwitter was very senile
2698244866,"woahhhhhh this #NewTwitter straiqht , who else upqraded ?"
2698243663,Havent been on #newtwitter since yesterday lol
2698243352,"Ah, eu curti o #newtwitter =)"
2698242604,YES. Finally got the #newtwitter!
2698240227,I see #newtwitter. Pretty rad.
2698239449,RT @Anwalk: jus tried this #newtwitter and its shitty ...lol back to #oldtwitter
2698237828,Finally got #newtwitter. Pretty sweet!
2698237751,"I still can't believe how abysmal the performance of #NewTwitter is in Firefox. Is it too little, too late for Mozilla?"
2698233078,"ugh, i dont like the #newtwitter shit is hurtin my eyes"
2698232692,i dont like the way it looks #newtwitter
2698228657,RT @darrell: #NewTwitter is far less accessible than old Twitter. How sad. Twitter ignoring us. I guess I need to look into this too. Grr.
2698226513,#newtwitter
2698221578,Oi so does #newtwitter on the webby not tell you who you both follow etc any more? I quite liked that mutual friends jobble
2698217830,eu sempre recuso a usar o #NewTwitter
2698214542,#NewTwitter remind meh of some shit yu see in a movie based on the future .
2698213302,really? u dont like #newtwitter? RT @cameeliemeelie: i hate coming on the computer now... stupid new twitter. go die in a hole.
2698211818,@LeticiaSouzaN no #newtwitter!
2698210164,jus tried this #newtwitter and its shitty ...lol back to #oldtwitter
2698208130,#newtwitter looking really good. #harryapproved
2698207325,no le entiendo al #newtwitter :S
2698205092,@Hutchinsonnn I love it. And you will learn to love it too ... #newtwitter
2698203640,yay! I have defeated it and got back to #newtwitter That was annoying man
2698202457,RT @MakeDaPussyDrip RT @babyJIT_727 ima qo fuck with the #NewTwitter ;~>wear protection! Lol <-- thanks fa the heads up : )
2698200758,"N�o curti mto o #NewTwitter, d� RT se achou o msmo! :S'"
2698200268,@Miley_Now Eu n�o simpatizei com o #NewTwitter! :S
2698198433,RT @babyJIT_727  ima qo fuck with the #NewTwitter  ;~>wear protection! Lol
2698197450,#newtwitter
2698197018,"If you are doing a DM, do you just go under messages and send a message or is there something fancy that has to be done? #newtwitter"
2698196664,is #newtwitter good ?
2698196510,RT @gotRICEbxtch: im straight on that #newtwitter. its too complicated. i dnt tweet from web anyway. tweetdeck is good enough.
2698194384,I don�t have problem with changing twitter if it was for the better.. But this #newtwitter is not for the better. I will soon start the win
2698194250,@benedict_nz @itsgrego no no no! #newtwitter is awesome! In fact it's so good I'm considering ditch my desktop app.
2698193825,"The #newtwitter is all distracting, got stuff everywhere"
2698193003,Vou usar o #newtwitter
2698192893,I dont like the #newtwitter.... and i really want to go out.. i hate staying INSIDE. IM TRAPPED AIDYAH AHHHH
2698192564,ima qo fuck with the #NewTwitter ;
2698192122,O #NewTwitter as vezes me assustaa.. G.G
2698191665,@pshayden hey you! i am in the #newtwitter are you?
2698189678,@AlcorCaneCorsos :D just saw this...you have #newtwitter then?
2698187861,What I don't like about #newtwitter : I don't know if I have any DM's waiting for me unless I'm checking my email. #fail
2698185343,Wow... havent been on the computer in a while!!!! @twitter the #NewTwitter is pretty cool... not bad
2698180420,#Question: In the #NewTwitter how do you view your lists?
2698176716,WTF is up with Twitter not loading? All I see is the top bar of the #NewTwitter but its just a white page below it?
2698176572,ew this #newtwitter shit looks like #tweetdeck..... #dislike
2698176294,I'm growing to love this #newtwitter web interface. Really nice and easy to use
2698173633,i have to say i actually like the #newtwitter!
2698173545,I don't get the #newitunes and I don't like the #newtwitter
2698173302,wow #NewTwitter is so cool
2698173186,I like #NewtWitter and I don't care who knows it.  So there.
2698171306,Trying To Get Usee To #NewTwitter .
2698171032,to todo confuso #NewTwitter
2698169933,i like #oldtwitter or i like #newtwitter pass your friends on twitter(``)
2698169674,I will only switch to #newtwitter if Beaver and Biebtards will not be there.
2698169472,im in LOVE with the #NewTwitter =D
2698169243,RT @AnaPVBessa: Eu nao gostei do #NewTwitter
2698169201,Sitting at home bored out my mind......#newtwitter luks nice
2698168651,@bruaB_ voc gostou do #newtwitter ?
2698167291,The only thing I don't like from the #NewTwitter is that its confusing to follow people and stuff.
2698166099,Nuk u mesova qe nuk u mesova qe videot dhe fotot ne #newtwitter te mos i hap ne new tab
2698165534,#newtwitter is officially amazing.
2698165006,o #newtwitter � bom gente ?
2698162944,im straight on that #newtwitter. its too complicated. i dnt tweet from web anyway. tweetdeck is good enough.
2698162141,"#newtwitter Booshe  mixtape january 3rd hit internet all ova facebook,myspace,blackplanet,twitta and youtube also other pages #staytuned"
2698161465,fica ruim pra ver as DM'S no #newtwitter
2698160766,Not a fan of #newtwitter glad I mainly use Tweetdeck
2698160434,#newtwitter: coisa de RYCA.
2698160340,the #NewTwitter is iight.. but im still goin to be rockin the #tweetdeck
2698159883,@Georg_Grey you were my first RT using #newtwitter :D
2698159816,#confieso que no me gusta el #newtwitter
2698157116,why does the #newtwitter load so slow sometimes
2698157023,"Finally logged in to find #newtwitter. Looks very nice, but I don't think I'm ready to ditch Echofon."
2698153027,#NewTwitter is far less accessible than old Twitter. How sad. Twitter ignoring us. I guess I need to look into this too. Grr.
2698153006,Dear #newtwitter Why is all my info crammed into top quarter of screen? So much unused space & plz stop suggesting peeps 2 follow. Thanx
2698151660,Locked into the #newtwitter. Haven't touched the other apps in a few days now.
2698150844,Checking out the new twitter. #newtwitter
2698149754,Wow. I'm using the #newtwitter from my computer.... kind of cool.... i guess.
2698149602,checked out #newtwitter and i like it more then the old version but think ill still with #tweetdeck for all my tweeting needs #mytwocents
2698149306,"Im using the new twitter, oh my fucking god #newtwitter #sarcasmisfun"
2698149217,qem usa o #newtwitter ? (:
2698148901,eeep i love #newtwitter
2698147555,"What I don't like about the #newtwitter is that I can't see if there are new DMs in my inbox. Please, do something about it! @twitter"
2698146315,"Yep, #NewTwitter is still gay.."
2698144541,RT @vickyvette: Even though I don't like #newtwitter it still beats the crap out of #facebook (#facebook sucks) ... retweet if you feel the
2698142997,@his_ruca #newtwitter was messing up and I just got the tweet of the hot guy pic.
2698141827,RT @iCelebsBGs: Miley Cyrus BG (for #newtwitter only) | (c)iCelebsBGs | Click 'View Full Size' before saving | Comment & credit id http://t
2698139042,@r_pluta do you know if #newtwitter shows when you have a new dm?
2698136284,bah #Newtwitter
2698135672,oh hai #newtwitter ! you kinda move me...
2698133839,"stupid #newtwitter , i can't favorite tweets!! ughhh :p"
2698133344,alquem sabe como retweetar nesse #newtwitter ??
2698126330,i hate the fuqn #newtwitter
2698125534,@peppermenlarry it didnt show u was.. Fuck this #newtwitter
2698125346,"@MarcelliBianchi no novo em cima ta escrito assim 'Welcome to #NewTwitter! ' e mais algumas coisas, clica ' leave the preview and come back"
2698125009,"@Beevirtuaal tbm axei mto show o #newtwitter , bem mais argoanizado e mais bunitin.. xD"
2698123903,I don't like the #newtwitter. It can't even keep up with my typing... wtf?? This is exactly why I use Twidroyd on my phone.
2698123557,So I Switched To Thee #NewTwitter && I Promisee Not To Switch Back ... Even If I Dont Likee It . -____-
2698121890,Neem Gostei do #NewTwitter        BUABUA !
2698121292,Hey @twitter! #OldTwitter > #NewTwitter
2698120422,i like the #newtwitter
2698119675,im starting to lik #NewTwitter
2698116252,I still don't have the #newtwitter. Get. Your. Shit. Together. Bitch.
2698116163,RT @FabriiZGnzalez: :D #NewTwitter
2698114903,Love handles gotten out of control?  check this out....http://tiny.ly/FvS  also check out #newtwitter
2698114618,@mishka_dee budz.. i read it na..hehe u got the #newtwitter now?
2698113832,Upgrade your browser #firefox or #chrome n change ur resolution :) RT @ChokLitFactory: This #newTwitter does not mesh well with my Browser
2698111271,I can't decide if i like the #newtwitter or the #oldtwitter better. :s I keep switching back & forth. haha
2698109601,@JoMan112 That's how much i want to stay with Old Twitter although some features of #NewTwitter are amazing.
2698108464,no i do not want to try da #newtwitter -_-
2698107728,�@LeighKelly18: twitter should tell you who's online #newtwitter @twitter work it out kiddaa's�.  Oooo gd thinking batman!!
2698106717,windows 7 is effin' slow. and so is the #newtwitter >:( grr.
2698106469,The #NewTwitter looks funny like your girlfriends body shape.
2698105663,"RT: @Jesus_M_Christ: This #newtwitter is like New Coke. Daddamn, this is confusing.//glad I'm not the only one who thought that!"
2698105644,using the #NewTwitter :) it really isn't THAT bad! some people are complaining about it
2698104402,i love #newtwitter
2698102879,wHO Likes the #NEWTWITTER? :) i doo :D
2698101454,twitter should tell you who's online #newtwitter @twitter work it out kiddaa's
2698098353,"The banner saying ""Welcome to #NewTwitter"" only ever comes up when I'm on the Macs at uni..."
2698098344, #NewTwitter!  #NewTwitter!  #NewTwitter!  #NewTwitter!  #NewTwitter!  #NewTwitter!  #NewTwitter!:        ...
2698097730,"RT @Jesus_M_Christ: This #newtwitter is like New Coke. Daddamn, this is confusing."
2698097331,"@mixdpp eu am #newtwitter �nc de vineri, � ? )"
2698096203,checking out the #newtwitter to see what i think
2698094487,The #NewTwitter has some very great features! It's growing on me!
2698093285,o #NewTwitter � ...
2698092598,like the #NewTwitter!
2698088918,LOVE the #newtwitter
2698088436,#NewTwitter is the todd collins of twitter.
2698085589,I'm not sure if I like the #newtwitter.
2698085323,@Twitter @support I HATE how slow the #newtwitter is! It makes my computer act like it's from the Stone Age! : ( Please speed it up!!!!!
2698084207,I must like the #NewTwitter I haven't used anything else since I got it (i.e. Seesmic Desktop 2 :O)
2698083644,"finally got back to the old twitter, and now I realized how much I really don't like #newtwitter -- i can retweet and reply easily again!"
2698083047,omg this #NewTwitter def LOOKS better but its AGGY
2698082015,#newtwitter has got me using it from the website again. that definitely speaks for great redesign work.
2698080096,"i really like the new profile ""look""  #newtwitter"
2698077119,#newtwitter being a dildo. Again. Suprise suprise.
2698075586,i think the #newtwitter is ok.......kinda :/
2698075423,"//Finally, im using #NewTwitter ,,helllo you!"
2698074724,@Matthewemay helped me figure out  what #newtwitter puts in sidebar. (Atomic browser on #iPad) 2/2  #TwitPict http://twitpic.com/2wiqvv
2698074177,aaaah! me desespera que no mi twitter no jale con #newtwitter :(
2698073418,i just got the #newtwitter i like it .!:)
2698072545,im finally usin the #newtwitter & i think im a fan :-)
2698069478,i kinda like this #newtwitter now that i know what i'm doing.. good stuff
2698068854,Someone tell me how to get this #newtwitter???
2698066658,Changing my Twitter layout. And do any of you guys have the #newtwitter yet? How is it? :D
2698065567,"i really dont like #NewTwitter, how do you favourite a tweet?, this elf loading thing is really laggy, not a fan"
2698062830,:D #NewTwitter
2698062003,RT @vickyvette: If you like #OldTwitter waaaay better than #NewTwitter > retweet :)
2698061892,Finally able to use #newtwitter
2698060816,@Matthewemay you mean #newtwitter wastes this huge sidebar? (Atomic browser on #iPad) 1/2  #TwitPict http://twitpic.com/2wiq8w
2698059242,"Ew #newtwitter is ugly, back to old schooool <3"
2698058487,@fireflyfoxgirl Really?  Maybe I need some personal tutoring! haha RT @Hofinator10 (eavesdrop) I love the #NEWTWITTER!
2698058480,i love the #newtwitter
2698055533,Eu nao gostei do #NewTwitter
2698054783,Finally got @jonwoodward to re-design me a #newtwitter profile background. Quite a change from the last one.
2698053774,I don't like this #newtwitter...
2698053088,"And why does Twitter insist I only have 607 tweets? I know I had at least 8,000. Is this a #NewTwitter issue? #missingtweets"
2698052975,i actually like the #newtwitter
2698052492,#newtwitter is weirdd! Lol
2698052362,O que vc achou do #newtwitter? � gostei dele http://4ms.me/bhYPWq
2698051544,"#newtwitter is still not working properly for me, it switches 2 the other screen but no tweets or anything load up. help? @twitterapi"
2698051451,No me gusta el #NewTwitter
2698051333,i love the #newtwitter
2698050902,#newtwitter is not too bad. more user friendly i think
2698050195,I figured since I got a #newtwitter I should put up #newphotos... It's revamped...
2698047760,@DEEJAYEee thass retarded lol other than tht the #newtwitter str8 doe
2698047653,estou in love por esse #newtwitter s2
2698044147,just got #newtwitter ! Its kinda cool...
2698044045,s� eu curti o #newtwitter ?
2698043938,Eu n�o uso #NewTwitter e voc�?
2698043678,#newtwitter UHUUULLL \�/    eu tenho ^^'
2698043034,Loving the #newtwitter !
2698038597,RT @_DomoThaMartian: Giving The #NewTwitter Another Try
2698038429,"so when you get a new dm, does it show it? #newtwitter"
2698037348,#newtwitter ^^'
2698035881,#newtwitter i give you two thumbs up :D
2698034369,#newtwitter is kind of exciting...don't worry...im okay. :D
2698033984,Loving the #newtwitter
2698033977,i guess m too much in love with the #newtwitter
2698032315,#NewTwitter is ok .
2698031629,#NewTwitter doesn't show who RT your stuff?
2698029752,RT @_DomoThaMartian: Giving The #NewTwitter Another Try
2698029628,Ahh so this is the #newtwitter people are complaining about. i think it rules
2698029084,"RT @AlwayzFree: Before #NewTwitter I was bitching about how I wanted it. Now i got it, And I don't wanna use it. #NewTwitter will soon be #"
2698027418,Giving The #NewTwitter Another Try
2698025456,#NewTwitter Sucks like Nicki Minaj performance at the #VMA's
2698023481,the #newtwitter is so nice looking!
2698021552,to usando o #NewTwitter         :B
2698020614,"meu tweets, retweeted agora aparecem as pessoas que retweetaram :] #newtwitter"
2698020371,#newtwitter is a little weird but i see where they are going with it.
2698018701,"#NewTwitter is fat... and pretty... but fat. It's like the younger, more confident sister to a skinny, older sister; #IfThatMakesSense"
2698015933,ahh thank you @adeej  #newtwitter and DM's :)
2698012234,#newtwitter is ridiculous
2698011839,errr. ano ba tong #newtwitter na to? :s noob!
2698010943,"Before #NewTwitter I was bitching about how I wanted it. Now i got it, And I don't wanna use it. #NewTwitter will soon be #AllTwitter"
2698010897,"i hate #newtwitter, night all x"
2698010506,probando el #newtwitter a ver q tal �?...
2698009485,: whie the hell is #NewTwitter so damn biqq .
2698005088,#newtwitter do you like the new design?
2698003214,"""@ChaveDamaris: Come on  #newtwitter. Stop harassing me..I don't want it!""<<<Lmfao"
2698002738,This #newtwitter stuff is giving me heart palpitations.
2698000925,@thewhaanga DMs are up in the top menu under 'Messages' #newtwitter
2698000013,@petticoatpirate I don't like #newtwitter either! I spent a lot of time designing the background now redo? No
2697999863,yay #NewTwitter !!
2697996990,"Also, #newtwitter rules"
2697996387,"#newtwitter is freaky. shows me all the times I was retweeted.....by ppl I don't know, at times that I never noticed. humm"
2697996209,#NewTwitter is causing me to lose my stuff..#wherearemymentions
2697996140,@HalleDangerMous #NewTwitter has been a little dodgy with blocks and follows in my experience. It might be that.
2697995465,i dont use #newtwitter
2697995025,Que mortaliddad el video #newtwitter Nice! You must see it
2697993503,Lists are really hard to get to on the #newtwitter.
2697992293,You can now undo retweeting?  That's awesome.  Does anyone know if it works well?  #newtwitter
2697989339,finds it less fun to talk in the third person on #newtwitter
2697988290,"In the #newtwitter, where has the 'Find People' link hidden itself away?"
2697986975,"On the #newtwitter, is it possible to hide all the Following, Followers, Favourites, Listed, Trends, Who to Follow etc from 'home' screen?"
2697985665,oh.my.goodness the #NewTwitter is soo different..
2697985573,Yes! I finally have the #newtwitter ! :) Late...i know1
2697985081,"#NewTwitter giving me an error when posting all w'end. ""Sorry, we did something wrong"" ... that's nice, but would be nicer if it worked."
2697983477,"I don't like the #NewTwitter, this version is weird!!"
2697982659,i love #newtwitter
2697979930,how do u reply wit the #newtwitter ?!?!
2697978818,Learning how to use the #NewTwitter
2697977539,the #NewTwitter is pretty awesome
2697973972,#newtwitter has some excellent new features.  #thelittlethingsinlife
2697973653,@Bink63 lmao! im  in the #newtwitter! you...you...bink63 you!
2697971257,Me gustaba mas el #newtwitter :(
2697967316,@k congratulations! ps. I'm sending folks who mention hate #newtwitter to a customized web UI post http://j.mp/astRRb #cantpleaseeveryone
2697967209,"Woohoo...figured out how to get rid of #newtwitter & #oldtwitter is back. I don't use twitter.com much but when i do, I like to see profile"
2697966667,"So, I have no probs thus far with the #newtwitter"
2697965150,Deu a louca na timeline...vixi #newtwitter
2697962386,The #newtwitter blows. Just sayin...
2697961219,Eu gostei de um v�deo do YouTube -- Check It Out  #NewTwitter ft Will.I.Am & Nicki Minaj http://youtu.be/GCaj4pOYAPw?a
2697958514,oh yehhhh #NewTwitter !!!
2697957844,Como que se d� RT no #NewTwitter ?
2697957061,Come on #newtwitter. Stop harassing me..I don't want it!
2697956829,"Oh, make it obvious why dont you #newtwitter. Found it! *goes about like a good defensive line backer*"
2697954804,"ill check out #Newtwitter tomorrow, am sleepy now, watching die hard"
2697951537,"Ok, on the #newtwitter how the hell do you 'block' someone from following you? I have a bunch of randoms who i dont really want readin meh."
2697951231,RT @petticoatpirate: #newtwitter I don't like the way its laid out on the page <--agreed. How do we get #oldtwitter back?
2697951137,reverted to #oldtwitter in order to get RSS feed addresses. now bouncing back to #newtwitter.
2697950270,"RT @HarryJPotterr: Dear #newtwitter, I don't want you. So stop asking me to ""try it now!"". It creeps me out. Love, Old Twitter lover."
2697948230,Wo0t finally got #newtwitter on my computer!
2697947486,I actually like the #newtwitter layout...
2697947207,I use  #oldtwitter or  #newtwitter   ???
2697945514,@renatawalker i really like the #newtwitter is more organized and easy to manage!! ^^
2697944561,"I don't want to like #newtwitter because it FUBARs background graphics, but I am starting to warm up to it (still need Hootsuite for iPad!)"
2697944084,@LiteracyCounts Is everyone going to be forced to switch to the #newtwitter ? I like the #oldtwitter
2697943706,@HauntedSoul_ Estrenando el #newtwitter me pas� eso. xD
2697942577,RT @HayleyWForever: Quem tem o #NewTwitter d� RT.
2697938768,i totally am not comfortable with this #newtwitter
2697937670,"Finnal got the option to try #Newtwitter, ill see how i like it"
2697937368,"#YoConfieso que entr� una vez y #MeApendej�ComoLaPau. ""@seskenasy: First time I log into this  #newtwitter, not bad."""
2697937000,I'm glad i've got the option of having the #newtwitter .. i've chosen against it.
2697933648,RT @HayleyWForever: Quem tem o #NewTwitter d� RT.
2697933086,really dislike #newtwitter.  when is it going away?
2697931938,I finally have the #newtwitter lol...Her tweeps 
2697929288,I am really not liking #newtwitter. I hate the way it covers backgrounds that folks created. #Oldtwitter was much more organized. #fail
2697929083,"RT @Jesus_M_Christ: This #newtwitter is like New Coke. Daddamn, this is confusing."
2697928606,"@ClutchWiggle i just don't want to ruin a good thing, kwim? i  don't want to get lost in #newtwitter"
2697926089,No #NewTwitter stop pressuring me.
2697925995,ja estou com o #NewTwitter
2697924663,RT @HayleyWForever: Quem tem o #NewTwitter d� RT.
2697921317,"I can't retweet in the #newtwitter, If someone know how to do it, please tell me. Thank you!"
2697921248,RT @HayleyWForever: Quem tem o #NewTwitter d� RT.
2697919159,"#newtwitter Its like my monitor is too little.When I click on someone and their timeline shows on the right,I cant scroll thru it,its stupi"
2697917878,RT @HayleyWForever: Quem tem o #NewTwitter d� RT.
2697916935,I'm not really feelin this #newtwitter that much
2697914649,"RT @SarahsJokes: ""Awesome"" is the word for #NewTwitter. That is, if ""awesome"" was the new word for ""HOLY MOTHER OF GOD THIS IS AWFUL! It BU"
2697914343,soy #newtwitter
2697913829,Ahh i want the old Twitter back ; this #newtwitter is complicated !!! #smh
2697913655,Actually like #NewTwitter a lot! Might even use the web interface from time to time now.
2697912900,Test. #NewTwitter
2697911577,#newtwitter is dope
2697909452,the #newtwitter is very differnet
2697909016,RT @HayleyWForever: Quem tem o #NewTwitter d� RT.
2697908568,RT @HayleyWForever: Quem tem o #NewTwitter d� RT.
2697908479,RT @HayleyWForever: Quem tem o #NewTwitter d� RT.
2697908008,"@roseplums sure ... they should fix a few things, like notifications of DMs or new @ mentions #NewTwitter"
2697907918,"RT @SarahsJokes: ""Awesome"" is the word for #NewTwitter. That is, if ""awesome"" was the new word for ""HOLY MOTHER OF GOD THIS IS AWFUL! It BU"
2697906810,nooo #newtwitter for me
2697906561,RT @HayleyWForever: Quem tem o #NewTwitter d� RT.
2697906225,Ayyyeeee.....At least now on the #NewTwitter you don't have to refresh ya screen anymore!! Lol
2697905835,"""Awesome"" is the word for #NewTwitter. That is, if ""awesome"" was the new word for ""HOLY MOTHER OF GOD THIS IS AWFUL! It BUUUUURNS!"""
2697904154,RT @HayleyWForever: Quem tem o #NewTwitter d� RT.
2697903605,"this #NewTwitter is really confusing, but i still love it"
2697902262,"#newtwitter I don't like the way its laid out on the page,the right side green part bugs me,too wide and favorites/listed too big/cramped"
2697900965,"@hikristie As in, where are you volunteering? Haha, it's going to make you switch to the #newtwitter soon. :("
2697900660,Ooh! #newtwitter! Finally! :)
2697899978,In love with #newTwitter!
2697899347,Quem tem o #NewTwitter d� RT.
2697898035,aeeee #newtwitter
2697897178,"On #NewTwitter, when I click to reply it doesn't let me tweet, making me go back to old twitter. Not cool."
2697896298,al fin veo el #NewTwitter
2697895292,"I'm sorry, but i don't like the #newtwitter :("
2697894612,happy as shit to be off the #newtwitter thanks to @_MadeinAFRICA
2697892355,#newtwitter is alright i guess
2697890854,got the #newtwitter!!!
2697890308,I rather like the #newtwitter !
2697890003,i donnnt like #newtwitter
2697888756,eww i dont like it #newtwitter
2697885273,eu tenho #newtwitter
2697884752,anyone know how to get someone's RSS feed in #newtwitter?
2697884627,' huum run o tal no #NewTwitter
2697882944,uhum meu FC tbem tem #newtwitter ! ebaa
2697882528,#newtwitter is very dial-up unfriendly.  #yayForVacations
2697881741,"Twitter's new design is nice, but needs tweaking. It doesn't auto size so I had to expand my browser just to log out...tisk tisk #newtwitte"
2697881040,@SuthernGeekette then it's time to do a Hey! #Twitter !!! #NewTwitter sucks because...
2697880546,"RT @ev: Done with #AskEv for today. By far, #1 question was when do I get #NewTwitter? Sorry I didn't get to more Q's. We'll do this again"
2697878745,I HAVE THE #NEWTWITTER!
2697877670,but the #NewTwitter is cute :)
2697877283,"I actually like the new twitter, strange, usually hate it when social networking sites change for no reason #newtwitter thanks twitter =D ="
2697876058,eu add o #newtwitter .
2697874192,looks like I got the #NewTwitter now...not that exciting
2697873719,RT @randywsandberg: I'm still LOVING the #NewTwitter!
2697873445,#NewTwitter is very interesting to use! can not wait for it to be out all the way :D
2697872681,Browsing #newtwitter on mobilesafari is an absolute pain. You click someones name. Scroll down and it auto scrolls back up.
2697869778,"stuck on the #newtwitter,, idk how to go back to the old one"
2697868393,The right panel of #NewTwitter looks different every time I log in...
2697867776,"Is it just me or does the #NewTwitter takes ages or (sometimes never) load the DM & Mentions pages, my BB's dead as well..."
2697867675,@randywsandberg I am right there with you! The #newtwitter experience is fantastic! It hasn't worn off at all :)
2697867452,#newtwitter... chegoooooouuu!
2697865145,"@AngelooC wish #newtwitter utilized horizontal space instead of making the sidebar 1/2 the page. scrolling/clicking more, ugh. what say you"
2697864237,RT @WHATDAFAQSHOW: #newtwitter kinda sucks
2697861402,"just realized that #newtwitter doesn't show which twitter clients people are using... way to make the competition invisible, guys! :D"
2697861306,"Just can't get used to the ""always on top"" nav bar of #NewTwitter. Otherwise seems like a good design!"
2697860847,i kinda like this #newtwitter shit
2697859810,"I only use twitter on my phone, so i have no idea what #newtwitter looks like."
2697857600,"RT @ItsTheTeenLife: RT if u wont press the ''TRY IT NOW"" button at the top of your screen because you dont like the #newTwitter"
2697854998,dooood.. @VegasJerm this #newtwitter thing just hit me.. im liking it..
2697853334,#ThingsyouShouldntSay Are Your #MyWeakness On #NewTwitter Lol
2697851756,"idk what all the hate is, but i <3 the #NewTwitter"
2697847427,I hate the #NewTwitter!
